Equipment_ID,Equipment_Type,Failure_Probability_%,Days_to_Failure,Alert_Level,Component,Problem_Detected,Recommended_Action,Issue_Severity
HEMM-E003,Grader,0.4,101,OK,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-E003,Grader,0.4,101,OK,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-L002,Scraper,0.3,109,OK,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-L002,Scraper,0.3,109,OK,Hydraulics,Life < 30%,Schedule hydraulic service,HIGH
HEMM-L002,Scraper,0.3,109,OK,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-L002,Scraper,0.3,109,OK,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-L002,Scraper,0.3,109,OK,Maintenance,76 days since last PM,SCHEDULE PREVENTIVE MAINTENANCE IMMEDIATELY,HIGH
HEMM-L002,Scraper,0.3,109,OK,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-L002,Scraper,0.3,109,OK,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-L002,Scraper,95.0,17,CRITICAL,Engine,Replacement flag set,REPLACE ENGINE — flagged by inspection,CRITICAL
HEMM-L002,Scraper,95.0,17,CRITICAL,Hydraulics,Life < 15%,REPLACE HYDRAULIC SYSTEM,CRITICAL
HEMM-L002,Scraper,95.0,17,CRITICAL,Tyres,Life < 15%,REPLACE ALL TYRES IMMEDIATELY,CRITICAL
HEMM-L002,Scraper,95.0,17,CRITICAL,Engine,Life < 30%,Schedule engine overhaul within 2 weeks,HIGH
HEMM-L002,Scraper,95.0,17,CRITICAL,Engine,Temperature above normal,Inspect cooling system and coolant level,HIGH
HEMM-L002,Scraper,95.0,17,CRITICAL,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-L002,Scraper,95.0,17,CRITICAL,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-L002,Scraper,95.0,17,CRITICAL,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-L002,Scraper,95.0,17,CRITICAL,Maintenance,62 days since last PM,SCHEDULE PREVENTIVE MAINTENANCE IMMEDIATELY,HIGH
HEMM-L002,Scraper,95.0,17,CRITICAL,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-B002,Excavator,0.2,99,OK,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-B002,Excavator,0.2,99,OK,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-B002,Excavator,0.2,99,OK,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-B002,Excavator,0.2,99,OK,Maintenance,166 days since last PM,SCHEDULE PREVENTIVE MAINTENANCE IMMEDIATELY,HIGH
HEMM-B002,Excavator,0.2,99,OK,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-B002,Excavator,0.2,99,OK,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-G002,Drill Rig,0.3,78,OK,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-G002,Drill Rig,0.3,78,OK,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-G002,Drill Rig,0.3,78,OK,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-G002,Drill Rig,0.3,78,OK,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-G002,Drill Rig,0.3,78,OK,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-SC01,Wheel Loader,0.0,68,OK,Tyres,Life < 15%,REPLACE ALL TYRES IMMEDIATELY,CRITICAL
HEMM-SC01,Wheel Loader,0.0,68,OK,Engine,Life < 30%,Schedule engine overhaul within 2 weeks,HIGH
HEMM-SC01,Wheel Loader,0.0,68,OK,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-SC01,Wheel Loader,0.0,68,OK,Hydraulics,Life < 30%,Schedule hydraulic service,HIGH
HEMM-SC01,Wheel Loader,0.0,68,OK,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-SC01,Wheel Loader,0.0,68,OK,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-SC01,Wheel Loader,0.0,68,OK,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-SC01,Wheel Loader,0.0,68,OK,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-D004,Dozer,0.0,103,OK,Tyres,Life < 15%,REPLACE ALL TYRES IMMEDIATELY,CRITICAL
HEMM-D004,Dozer,0.0,103,OK,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-D004,Dozer,0.0,103,OK,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-D004,Dozer,0.0,103,OK,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-D004,Dozer,0.0,103,OK,Maintenance,123 days since last PM,SCHEDULE PREVENTIVE MAINTENANCE IMMEDIATELY,HIGH
HEMM-D004,Dozer,0.0,103,OK,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-D004,Dozer,0.0,103,OK,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-G001,Drill Rig,98.2,5,CRITICAL,Hydraulics,Life < 15%,REPLACE HYDRAULIC SYSTEM,CRITICAL
HEMM-G001,Drill Rig,98.2,5,CRITICAL,Tyres,Life < 15%,REPLACE ALL TYRES IMMEDIATELY,CRITICAL
HEMM-G001,Drill Rig,98.2,5,CRITICAL,Engine,Life < 30%,Schedule engine overhaul within 2 weeks,HIGH
HEMM-G001,Drill Rig,98.2,5,CRITICAL,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-G001,Drill Rig,98.2,5,CRITICAL,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-G001,Drill Rig,98.2,5,CRITICAL,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-G001,Drill Rig,98.2,5,CRITICAL,Maintenance,172 days since last PM,SCHEDULE PREVENTIVE MAINTENANCE IMMEDIATELY,HIGH
HEMM-G001,Drill Rig,98.2,5,CRITICAL,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-G001,Drill Rig,98.2,5,CRITICAL,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-B003,Excavator,99.4,6,CRITICAL,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-B003,Excavator,99.4,6,CRITICAL,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-B003,Excavator,99.4,6,CRITICAL,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-B003,Excavator,99.4,6,CRITICAL,Maintenance,79 days since last PM,SCHEDULE PREVENTIVE MAINTENANCE IMMEDIATELY,HIGH
HEMM-B003,Excavator,99.4,6,CRITICAL,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-B003,Excavator,99.4,6,CRITICAL,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-G002,Drill Rig,0.0,105,OK,Hydraulics,Life < 15%,REPLACE HYDRAULIC SYSTEM,CRITICAL
HEMM-G002,Drill Rig,0.0,105,OK,Tyres,Life < 15%,REPLACE ALL TYRES IMMEDIATELY,CRITICAL
HEMM-G002,Drill Rig,0.0,105,OK,Engine,Life < 30%,Schedule engine overhaul within 2 weeks,HIGH
HEMM-G002,Drill Rig,0.0,105,OK,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-G002,Drill Rig,0.0,105,OK,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-G002,Drill Rig,0.0,105,OK,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-G002,Drill Rig,0.0,105,OK,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-G002,Drill Rig,0.0,105,OK,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-G002,Drill Rig,0.0,105,OK,Maintenance,42 days since last PM,Schedule preventive maintenance this week,MEDIUM
HEMM-B002,Excavator,0.2,107,OK,Tyres,Life < 15%,REPLACE ALL TYRES IMMEDIATELY,CRITICAL
HEMM-B002,Excavator,0.2,107,OK,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-B002,Excavator,0.2,107,OK,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-B002,Excavator,0.2,107,OK,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-B002,Excavator,0.2,107,OK,Maintenance,118 days since last PM,SCHEDULE PREVENTIVE MAINTENANCE IMMEDIATELY,HIGH
HEMM-B002,Excavator,0.2,107,OK,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-B002,Excavator,0.2,107,OK,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-B002,Excavator,0.6,102,OK,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-B002,Excavator,0.6,102,OK,Tyres,Life < 30%,Schedule tyre replacement,HIGH
HEMM-B002,Excavator,0.6,102,OK,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-B002,Excavator,0.6,102,OK,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-B002,Excavator,0.6,102,OK,Maintenance,147 days since last PM,SCHEDULE PREVENTIVE MAINTENANCE IMMEDIATELY,HIGH
HEMM-B002,Excavator,0.6,102,OK,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-B002,Excavator,0.6,102,OK,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-D002,Dozer,0.8,114,OK,Engine,Life < 15%,REPLACE ENGINE IMMEDIATELY,CRITICAL
HEMM-D002,Dozer,0.8,114,OK,Hydraulics,Life < 15%,REPLACE HYDRAULIC SYSTEM,CRITICAL
HEMM-D002,Dozer,0.8,114,OK,Tyres,Life < 15%,REPLACE ALL TYRES IMMEDIATELY,CRITICAL
HEMM-D002,Dozer,0.8,114,OK,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-D002,Dozer,0.8,114,OK,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-D002,Dozer,0.8,114,OK,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-D002,Dozer,0.8,114,OK,Maintenance,150 days since last PM,SCHEDULE PREVENTIVE MAINTENANCE IMMEDIATELY,HIGH
HEMM-D002,Dozer,0.8,114,OK,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-D002,Dozer,0.8,114,OK,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-G002,Drill Rig,98.4,2,CRITICAL,Engine,Replacement flag set,REPLACE ENGINE — flagged by inspection,CRITICAL
HEMM-G002,Drill Rig,98.4,2,CRITICAL,Engine,Temperature above normal,Inspect cooling system and coolant level,HIGH
HEMM-G002,Drill Rig,98.4,2,CRITICAL,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-G002,Drill Rig,98.4,2,CRITICAL,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-G002,Drill Rig,98.4,2,CRITICAL,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-G002,Drill Rig,98.4,2,CRITICAL,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-B003,Excavator,0.0,86,OK,Engine,Life < 15%,REPLACE ENGINE IMMEDIATELY,CRITICAL
HEMM-B003,Excavator,0.0,86,OK,Hydraulics,Life < 15%,REPLACE HYDRAULIC SYSTEM,CRITICAL
HEMM-B003,Excavator,0.0,86,OK,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-B003,Excavator,0.0,86,OK,Tyres,Life < 30%,Schedule tyre replacement,HIGH
HEMM-B003,Excavator,0.0,86,OK,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-B003,Excavator,0.0,86,OK,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-B003,Excavator,0.0,86,OK,Maintenance,117 days since last PM,SCHEDULE PREVENTIVE MAINTENANCE IMMEDIATELY,HIGH
HEMM-B003,Excavator,0.0,86,OK,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-B003,Excavator,0.0,86,OK,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-L001,Scraper,0.0,116,OK,Hydraulics,Life < 15%,REPLACE HYDRAULIC SYSTEM,CRITICAL
HEMM-L001,Scraper,0.0,116,OK,Engine,Life < 30%,Schedule engine overhaul within 2 weeks,HIGH
HEMM-L001,Scraper,0.0,116,OK,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-L001,Scraper,0.0,116,OK,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-L001,Scraper,0.0,116,OK,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-L001,Scraper,0.0,116,OK,Maintenance,119 days since last PM,SCHEDULE PREVENTIVE MAINTENANCE IMMEDIATELY,HIGH
HEMM-L001,Scraper,0.0,116,OK,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-L001,Scraper,0.0,116,OK,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-L001,Scraper,0.2,107,OK,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-L001,Scraper,0.2,107,OK,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-L001,Scraper,0.2,107,OK,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-L001,Scraper,0.2,107,OK,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-L001,Scraper,0.2,107,OK,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-L001,Scraper,0.2,107,OK,Maintenance,36 days since last PM,Schedule preventive maintenance this week,MEDIUM
HEMM-G001,Drill Rig,0.4,98,OK,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-G001,Drill Rig,0.4,98,OK,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-G001,Drill Rig,0.4,98,OK,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-G001,Drill Rig,0.4,98,OK,Maintenance,104 days since last PM,SCHEDULE PREVENTIVE MAINTENANCE IMMEDIATELY,HIGH
HEMM-G001,Drill Rig,0.4,98,OK,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-G001,Drill Rig,0.4,98,OK,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-E003,Grader,0.2,115,OK,Engine,Life < 15%,REPLACE ENGINE IMMEDIATELY,CRITICAL
HEMM-E003,Grader,0.2,115,OK,Hydraulics,Life < 15%,REPLACE HYDRAULIC SYSTEM,CRITICAL
HEMM-E003,Grader,0.2,115,OK,Tyres,Life < 15%,REPLACE ALL TYRES IMMEDIATELY,CRITICAL
HEMM-E003,Grader,0.2,115,OK,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-E003,Grader,0.2,115,OK,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-E003,Grader,0.2,115,OK,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-E003,Grader,0.2,115,OK,Maintenance,48 days since last PM,SCHEDULE PREVENTIVE MAINTENANCE IMMEDIATELY,HIGH
HEMM-E003,Grader,0.2,115,OK,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-E003,Grader,0.2,115,OK,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-G001,Drill Rig,0.2,119,OK,Hydraulics,Life < 15%,REPLACE HYDRAULIC SYSTEM,CRITICAL
HEMM-G001,Drill Rig,0.2,119,OK,Tyres,Life < 15%,REPLACE ALL TYRES IMMEDIATELY,CRITICAL
HEMM-G001,Drill Rig,0.2,119,OK,Engine,Life < 30%,Schedule engine overhaul within 2 weeks,HIGH
HEMM-G001,Drill Rig,0.2,119,OK,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-G001,Drill Rig,0.2,119,OK,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-G001,Drill Rig,0.2,119,OK,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-G001,Drill Rig,0.2,119,OK,Maintenance,95 days since last PM,SCHEDULE PREVENTIVE MAINTENANCE IMMEDIATELY,HIGH
HEMM-G001,Drill Rig,0.2,119,OK,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-G001,Drill Rig,0.2,119,OK,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-G002,Drill Rig,98.8,5,CRITICAL,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-G002,Drill Rig,98.8,5,CRITICAL,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-G002,Drill Rig,98.8,5,CRITICAL,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-G002,Drill Rig,98.8,5,CRITICAL,Maintenance,161 days since last PM,SCHEDULE PREVENTIVE MAINTENANCE IMMEDIATELY,HIGH
HEMM-G002,Drill Rig,98.8,5,CRITICAL,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-L001,Scraper,0.4,93,OK,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-L001,Scraper,0.4,93,OK,Tyres,Life < 30%,Schedule tyre replacement,HIGH
HEMM-L001,Scraper,0.4,93,OK,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-L001,Scraper,0.4,93,OK,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-L001,Scraper,0.4,93,OK,Maintenance,119 days since last PM,SCHEDULE PREVENTIVE MAINTENANCE IMMEDIATELY,HIGH
HEMM-L001,Scraper,0.4,93,OK,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-L001,Scraper,0.4,93,OK,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-D004,Dozer,1.5,110,OK,Engine,Life < 15%,REPLACE ENGINE IMMEDIATELY,CRITICAL
HEMM-D004,Dozer,1.5,110,OK,Hydraulics,Life < 15%,REPLACE HYDRAULIC SYSTEM,CRITICAL
HEMM-D004,Dozer,1.5,110,OK,Tyres,Life < 15%,REPLACE ALL TYRES IMMEDIATELY,CRITICAL
HEMM-D004,Dozer,1.5,110,OK,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-D004,Dozer,1.5,110,OK,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-D004,Dozer,1.5,110,OK,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-D004,Dozer,1.5,110,OK,Maintenance,163 days since last PM,SCHEDULE PREVENTIVE MAINTENANCE IMMEDIATELY,HIGH
HEMM-D004,Dozer,1.5,110,OK,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-D004,Dozer,1.5,110,OK,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-E003,Grader,99.0,2,CRITICAL,Tyres,Life < 15%,REPLACE ALL TYRES IMMEDIATELY,CRITICAL
HEMM-E003,Grader,99.0,2,CRITICAL,Engine,Temperature above normal,Inspect cooling system and coolant level,HIGH
HEMM-E003,Grader,99.0,2,CRITICAL,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-E003,Grader,99.0,2,CRITICAL,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-E003,Grader,99.0,2,CRITICAL,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-E003,Grader,99.0,2,CRITICAL,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-E003,Grader,99.0,2,CRITICAL,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-SC01,Wheel Loader,0.0,120,OK,Tyres,Life < 15%,REPLACE ALL TYRES IMMEDIATELY,CRITICAL
HEMM-SC01,Wheel Loader,0.0,120,OK,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-SC01,Wheel Loader,0.0,120,OK,Hydraulics,Life < 30%,Schedule hydraulic service,HIGH
HEMM-SC01,Wheel Loader,0.0,120,OK,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-SC01,Wheel Loader,0.0,120,OK,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-SC01,Wheel Loader,0.0,120,OK,Maintenance,161 days since last PM,SCHEDULE PREVENTIVE MAINTENANCE IMMEDIATELY,HIGH
HEMM-SC01,Wheel Loader,0.0,120,OK,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-SC01,Wheel Loader,0.0,120,OK,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-B002,Excavator,0.2,101,OK,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-B002,Excavator,0.2,101,OK,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-B002,Excavator,0.2,101,OK,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-B002,Excavator,0.2,101,OK,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-B002,Excavator,0.2,101,OK,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-D002,Dozer,0.2,86,OK,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-D002,Dozer,0.2,86,OK,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-D002,Dozer,0.2,86,OK,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-D002,Dozer,0.2,86,OK,Maintenance,99 days since last PM,SCHEDULE PREVENTIVE MAINTENANCE IMMEDIATELY,HIGH
HEMM-D002,Dozer,0.2,86,OK,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-D002,Dozer,0.2,86,OK,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-E001,Grader,99.2,4,CRITICAL,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-E001,Grader,99.2,4,CRITICAL,Tyres,Life < 30%,Schedule tyre replacement,HIGH
HEMM-E001,Grader,99.2,4,CRITICAL,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-E001,Grader,99.2,4,CRITICAL,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-E001,Grader,99.2,4,CRITICAL,Maintenance,177 days since last PM,SCHEDULE PREVENTIVE MAINTENANCE IMMEDIATELY,HIGH
HEMM-E001,Grader,99.2,4,CRITICAL,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-DR02,Dumper,0.0,125,OK,Tyres,Life < 15%,REPLACE ALL TYRES IMMEDIATELY,CRITICAL
HEMM-DR02,Dumper,0.0,125,OK,Engine,Life < 30%,Schedule engine overhaul within 2 weeks,HIGH
HEMM-DR02,Dumper,0.0,125,OK,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-DR02,Dumper,0.0,125,OK,Hydraulics,Life < 30%,Schedule hydraulic service,HIGH
HEMM-DR02,Dumper,0.0,125,OK,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-DR02,Dumper,0.0,125,OK,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-DR02,Dumper,0.0,125,OK,Maintenance,86 days since last PM,SCHEDULE PREVENTIVE MAINTENANCE IMMEDIATELY,HIGH
HEMM-DR02,Dumper,0.0,125,OK,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-DR02,Dumper,0.0,125,OK,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-D004,Dozer,0.2,89,OK,Engine,Life < 15%,REPLACE ENGINE IMMEDIATELY,CRITICAL
HEMM-D004,Dozer,0.2,89,OK,Hydraulics,Life < 15%,REPLACE HYDRAULIC SYSTEM,CRITICAL
HEMM-D004,Dozer,0.2,89,OK,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-D004,Dozer,0.2,89,OK,Tyres,Life < 30%,Schedule tyre replacement,HIGH
HEMM-D004,Dozer,0.2,89,OK,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-D004,Dozer,0.2,89,OK,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-D004,Dozer,0.2,89,OK,Maintenance,136 days since last PM,SCHEDULE PREVENTIVE MAINTENANCE IMMEDIATELY,HIGH
HEMM-D004,Dozer,0.2,89,OK,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-D004,Dozer,0.2,89,OK,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-B003,Excavator,1.2,125,OK,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-B003,Excavator,1.2,125,OK,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-B003,Excavator,1.2,125,OK,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
