Device_ID,Device_Type,Date,Device_Type_enc,Location_enc,Shift_enc,Operating_System_enc,Maintenance_Priority_enc,Device_Age_Years,CPU_Usage_pct,RAM_Usage_pct,Disk_Usage_pct,Temperature_C,Network_Latency_ms,Power_Consumption_W,Battery_Backup_pct,Error_Logs_Count,Fan_Speed_RPM,Voltage_V,Uptime_Hours,Last_Maintenance_Days,Health_Score,CPU_RAM_Avg,Temp_Fan_Ratio,Resource_Pressure,Overdue_Maintenance,Critical_Temp,High_Error,Age_Maint_Score,Year,Month,Day_of_Week,Failure_Type,Failure_Component,Maintenance_Priority,Days_to_Next_Failure,Failure
IT-SRV-002,Server,2021-10-30,3,0,2,7,3,4.5,58.4,51.7,60.2,41.2,7.85,344.0,100.0,3,2830.0,220.6,6062,231,81.4,55.05,14.5583,56.93,1,0,0,10.4,2021,10,5,None,None,Medium,106,0
IT-WRK-001,Workstation,2023-08-15,7,2,2,10,2,2.3,70.5,85.6,55.8,38.3,4.27,185.0,74.2,3,2423.0,213.3,8673,151,86.9,78.05,15.8069,70.62,0,0,0,3.47,2023,8,1,None,None,Low,102,0
IT-SWT-001,Switch,2023-10-02,5,1,1,3,2,4.4,50.3,38.6,51.7,38.3,3.03,97.9,97.4,0,2585.0,218.3,5514,157,93.3,44.45,14.8162,47.21,0,0,0,6.91,2023,10,0,None,None,Low,93,0
IT-SWT-003,Switch,2021-07-25,5,1,1,1,3,1.9,37.4,24.3,40.5,40.0,1.69,50.6,98.3,1,2465.0,219.0,1908,355,72.0,30.85,16.2272,34.4,1,0,0,6.74,2021,7,6,None,None,Medium,101,0
IT-RTR-002,Router,2022-05-17,2,1,2,4,2,3.1,34.7,24.7,17.4,43.0,4.08,101.7,99.4,1,2535.0,219.5,3064,82,98.5,29.7,16.9625,26.51,0,0,0,2.54,2022,5,1,None,None,Low,130,0
IT-UPS-002,UPS,2022-07-01,6,3,1,8,2,5.3,4.5,16.9,17.3,30.5,1.83,502.1,87.1,1,1903.0,204.8,5377,27,98.5,10.7,16.0273,12.06,0,0,0,1.43,2022,7,4,None,None,Low,119,0
IT-PRT-001,Printer,2021-07-03,1,2,0,8,3,6.7,22.8,39.5,71.6,37.1,3.42,66.0,95.1,4,1920.0,220.4,1579,263,76.7,31.15,19.3229,42.45,1,0,0,17.62,2021,7,5,None,None,Medium,114,0
IT-SRV-001,Server,2023-05-25,3,0,0,12,2,2.7,71.3,67.6,56.3,44.4,6.8,277.2,92.9,1,3129.0,219.7,7000,119,94.9,69.45,14.1898,65.69,0,0,0,3.21,2023,5,3,None,None,Low,139,0
IT-RTR-001,Router,2023-11-21,2,1,2,1,2,7.6,42.0,39.3,42.2,38.9,3.34,68.8,98.1,0,2179.0,221.8,238,17,100.0,40.65,17.8522,41.25,0,0,0,1.29,2023,11,1,None,None,Low,34,0
IT-WRK-003,Workstation,2023-01-21,7,2,1,10,3,3.7,44.9,66.5,56.9,32.5,10.82,140.1,84.3,1,1902.0,225.0,5074,355,72.0,55.7,17.0873,54.98,1,0,0,13.14,2023,1,5,None,None,Medium,148,0
IT-RTR-002,Router,2021-09-23,2,1,1,8,3,1.0,35.7,31.3,20.3,34.7,3.62,81.4,100.0,0,2316.0,223.9,1556,329,76.1,33.5,14.9827,29.76,1,0,0,3.29,2021,9,3,None,None,Medium,128,0
IT-SWT-001,Switch,2021-11-21,5,1,2,3,2,2.2,26.4,27.3,22.2,40.7,3.73,98.5,100.0,0,2497.0,222.1,1136,39,100.0,26.85,16.2996,25.41,0,0,0,0.86,2021,11,6,None,None,Low,125,0
IT-UPS-002,UPS,2021-06-24,6,3,1,8,3,1.9,2.8,31.3,18.5,33.9,0.87,628.2,93.9,1,2008.0,214.6,5622,305,77.0,17.05,16.8825,16.06,1,0,0,5.8,2021,6,3,None,None,Medium,143,0
IT-RTR-001,Router,2023-04-05,2,1,1,4,2,7.4,54.8,47.5,30.0,34.4,3.91,72.6,100.0,0,2519.0,214.8,7501,62,100.0,51.15,13.6562,45.17,0,0,0,4.59,2023,4,2,None,None,Low,165,0
IT-WRK-003,Workstation,2021-11-08,7,2,1,6,0,7.2,53.8,72.3,77.0,56.0,4.67,118.6,66.2,19,2328.0,227.6,7334,120,67.7,63.05,24.055,66.31,0,0,1,8.64,2021,11,0,Server Crash,CPU/RAM,Critical,6,1
IT-SRV-004,Server,2022-12-07,3,0,0,12,3,4.8,40.7,40.6,49.5,48.3,4.4,462.2,97.2,2,3274.0,219.1,4409,314,74.6,40.65,14.7526,43.31,1,0,0,15.07,2022,12,2,None,None,Medium,81,0
IT-FRW-001,Firewall,2022-06-15,0,1,1,0,3,6.8,46.8,40.5,16.1,36.4,4.1,77.9,100.0,0,2349.0,220.5,8701,313,77.7,43.65,15.496,35.7,1,0,0,21.28,2022,6,2,None,None,Medium,82,0
IT-RTR-003,Router,2022-06-13,2,1,1,8,2,4.4,34.1,51.1,21.4,27.6,2.5,114.4,96.7,0,2496.0,219.8,4837,57,100.0,42.6,11.0577,35.39,0,0,0,2.51,2022,6,0,None,None,Low,36,0
IT-FRW-002,Firewall,2023-12-06,0,1,2,2,2,1.4,4.0,50.4,15.3,23.3,3.21,81.1,100.0,1,2499.0,223.3,2174,13,98.5,27.2,9.3237,21.31,0,0,0,0.18,2023,12,2,None,None,Low,103,0
IT-SRV-004,Server,2022-07-21,3,0,2,5,3,7.3,48.4,67.0,40.8,44.9,8.58,376.0,97.6,1,2941.0,223.0,1552,301,77.4,57.7,15.2669,51.7,1,0,0,21.97,2022,7,3,None,None,Medium,45,0
IT-PRT-002,Printer,2023-03-08,1,2,2,8,2,3.5,17.3,28.6,82.1,37.1,4.27,86.4,93.1,0,1521.0,212.6,6284,48,100.0,22.95,24.3918,40.13,0,0,0,1.68,2023,3,2,None,None,Low,101,0
IT-FRW-002,Firewall,2021-08-25,0,1,2,0,0,2.9,62.5,73.1,21.0,34.5,2.77,95.5,100.0,40,2606.0,222.8,2936,348,14.2,67.8,13.2387,53.23,1,0,1,10.09,2021,8,2,Software Crash,OS/Software,Critical,5,1
IT-STR-002,Storage Device,2021-05-05,4,0,0,8,0,7.2,26.6,23.0,100.0,43.7,7.85,91.1,84.3,15,1629.0,219.4,7730,98,66.1,24.8,26.8263,47.54,0,0,1,7.06,2021,5,2,Disk Failure,Hard Disk,Critical,0,1
IT-SWT-002,Switch,2022-10-25,5,1,1,3,3,2.1,37.0,32.8,30.5,45.5,3.22,115.2,95.3,0,2307.0,224.4,1417,309,78.1,34.9,19.7226,33.79,1,0,0,6.49,2022,10,1,None,None,Medium,170,0
IT-STR-002,Storage Device,2023-09-21,4,0,0,8,3,3.3,19.8,37.2,70.1,28.3,12.03,98.5,97.1,2,1630.0,217.8,4504,256,80.4,28.5,17.362,40.11,1,0,0,8.45,2023,9,3,None,None,Medium,65,0
IT-WRK-001,Workstation,2021-11-19,7,2,2,9,0,3.2,23.1,66.3,94.0,37.1,8.61,169.0,89.0,19,2388.0,223.2,915,8,66.1,44.7,15.536,57.33,0,0,1,0.26,2021,11,4,Memory Failure,RAM,Critical,2,1
IT-SRV-002,Server,2021-02-25,3,0,2,5,2,6.7,42.9,78.4,76.0,40.2,6.5,386.0,92.1,1,2950.0,219.1,2833,69,98.5,60.65,13.6271,63.48,0,0,0,4.62,2021,2,3,None,None,Low,47,0
IT-SRV-002,Server,2023-03-26,3,0,0,7,2,3.3,33.3,54.8,43.0,49.2,4.27,307.8,100.0,1,2940.0,227.3,3706,125,95.0,44.05,16.7347,42.66,0,0,0,4.12,2023,3,6,None,None,Low,141,0
IT-SWT-003,Switch,2022-05-10,5,1,2,1,0,7.5,90.9,80.3,0.4,72.1,3.26,71.2,99.0,26,2616.0,220.1,5827,100,35.7,85.6,27.5612,60.57,0,1,1,7.5,2022,5,1,Server Crash,CPU/RAM,Critical,6,1
IT-RTR-003,Router,2021-12-30,2,1,0,1,3,0.9,23.2,40.9,42.6,37.8,2.28,43.6,98.5,0,2655.0,221.8,8222,362,72.8,32.05,14.2373,34.33,1,0,0,3.26,2021,12,3,None,None,Medium,108,0
IT-SRV-001,Server,2022-09-15,3,0,2,12,2,4.8,52.4,47.8,53.0,38.2,3.09,362.6,98.3,4,3095.0,221.2,5183,110,92.0,50.1,12.3425,51.2,0,0,0,5.28,2022,9,3,None,None,Low,65,0
IT-FRW-001,Firewall,2021-07-18,0,1,0,2,2,3.8,55.5,24.7,30.2,35.6,3.71,102.9,97.7,0,2471.0,215.7,1682,117,97.3,40.1,14.4071,38.67,0,0,0,4.45,2021,7,6,None,None,Low,71,0
IT-STR-001,Storage Device,2023-11-07,4,0,0,8,3,1.5,19.6,18.6,86.1,40.8,10.44,101.2,86.4,1,1821.0,220.5,392,187,88.1,19.1,22.4053,39.25,1,0,0,2.8,2023,11,1,None,None,Medium,157,0
IT-RTR-003,Router,2023-04-11,2,1,2,1,2,6.3,27.7,41.1,59.9,47.7,4.35,70.2,95.6,0,2736.0,217.8,5725,135,95.5,34.4,17.4342,41.38,0,0,0,8.51,2023,4,1,None,None,Low,170,0
IT-RTR-003,Router,2021-03-13,2,1,1,8,3,5.6,36.1,55.6,28.5,37.0,2.72,112.1,99.4,2,2712.0,218.2,3333,314,74.6,45.85,13.6431,39.67,1,0,0,17.58,2021,3,5,None,None,Medium,164,0
IT-STR-002,Storage Device,2023-10-21,4,0,0,8,0,7.2,14.7,30.3,72.9,33.6,5.81,233.0,95.1,3,2214.0,180.0,5722,327,71.8,22.5,15.1762,36.84,1,0,0,23.54,2023,10,5,Power Failure,Power Supply,Critical,7,1
IT-SWT-003,Switch,2021-11-25,5,1,2,8,2,7.0,47.6,41.3,23.2,43.7,1.77,76.6,97.3,0,2442.0,222.6,6608,98,99.2,44.45,17.8952,38.39,0,0,0,6.86,2021,11,3,None,None,Low,87,0
IT-SRV-001,Server,2021-02-24,3,0,0,5,3,4.5,49.6,61.8,73.2,40.0,6.66,295.8,91.3,3,3044.0,217.3,3539,364,68.1,55.7,13.1406,60.34,1,0,0,16.38,2021,2,2,None,None,Medium,99,0
IT-PRT-002,Printer,2022-05-06,1,2,0,8,2,0.6,26.5,41.3,73.0,37.849999999999994,9.4,111.2,87.4,4,1989.0,221.3,4060,79,94.0,33.9,19.0297,44.89,0,0,0,0.47,2022,5,4,None,None,Low,103,0
IT-STR-002,Storage Device,2023-11-07,4,0,0,8,3,1.7,12.3,27.8,52.8,34.8,11.83,121.5,91.3,2,1798.0,225.4,6914,359,70.1,20.05,19.3548,29.1,1,0,0,6.1,2023,11,1,None,None,Medium,35,0
IT-SWT-001,Switch,2021-10-05,5,1,2,3,0,3.7,72.7,61.8,21.5,33.1,2.49,90.5,97.7,29,2573.0,215.3,7640,53,55.1,67.25,12.8644,54.07,0,0,1,1.96,2021,10,1,Software Crash,OS/Software,Critical,0,1
IT-RTR-003,Router,2021-11-26,2,1,0,4,2,4.1,35.2,30.7,28.4,37.6,2.09,87.1,99.3,1,2462.0,221.9,656,32,98.5,32.95,15.2721,31.81,0,0,0,1.31,2021,11,4,None,None,Low,32,0
IT-SRV-001,Server,2023-07-25,3,0,0,5,3,6.1,33.3,76.1,47.0,31.7,2.77,393.0,88.0,2,3102.0,218.4,3700,256,80.4,54.7,10.2192,50.25,1,0,0,15.62,2023,7,1,None,None,Medium,119,0
IT-WRK-003,Workstation,2021-06-22,7,2,2,10,3,5.3,28.1,88.9,56.4,30.6,7.84,156.2,72.9,6,2206.0,225.5,3718,225,74.0,58.5,13.8713,54.83,1,0,0,11.92,2021,6,1,None,None,Medium,66,0
IT-SRV-005,Server,2023-03-04,3,0,1,7,0,4.5,55.9,72.4,57.1,49.3,5.77,389.8,84.4,2,2922.0,181.6,7257,184,87.6,64.15,16.872,61.21,1,0,0,8.28,2023,3,5,Power Failure,Power Supply,Critical,0,1
IT-SRV-001,Server,2021-11-15,3,0,0,12,3,1.9,78.2,52.8,62.0,43.2,6.11,327.3,96.2,3,2933.0,222.1,7238,205,79.9,65.5,14.7289,65.72,1,0,0,3.9,2021,11,0,None,None,Medium,131,0
IT-SRV-004,Server,2023-09-08,3,0,2,5,3,7.9,44.1,58.9,75.6,44.1,4.8,314.1,92.0,1,2915.0,225.1,7688,261,81.4,51.5,15.1286,57.99,1,0,0,20.62,2023,9,4,None,None,Medium,97,0
IT-RTR-002,Router,2021-03-28,2,1,0,8,2,5.5,33.0,27.2,29.1,42.4,3.24,91.2,98.9,0,2496.0,221.3,1738,162,92.8,30.1,16.9872,30.09,0,0,0,8.91,2021,3,6,None,None,Low,83,0
IT-WRK-002,Workstation,2022-03-30,7,2,2,10,0,1.1,57.9,59.6,49.1,62.2,10.14,157.8,83.6,2,1135.0,217.5,1853,68,91.2,58.75,54.8018,55.77,0,0,0,0.75,2022,3,2,Overheating,Cooling System,Critical,0,1
IT-PRT-001,Printer,2022-07-05,1,2,2,8,1,2.7,24.6,14.5,94.3,27.7,14.63,98.5,85.9,3,1851.0,227.6,2610,80,89.9,19.55,14.9649,42.48,0,0,0,2.16,2022,7,1,None,None,High,146,0
IT-UPS-001,UPS,2023-02-08,6,3,0,8,3,5.5,2.8,21.0,25.7,27.5,0.52,506.7,89.3,1,2139.0,225.5,7604,349,72.6,11.9,12.8565,15.13,1,0,0,19.2,2023,2,2,None,None,Medium,52,0
IT-SWT-002,Switch,2021-06-07,5,1,2,8,2,3.6,34.6,37.7,35.4,32.5,3.23,61.5,98.0,5,2523.0,222.7,8625,2,92.5,36.15,12.8815,35.77,0,0,0,0.07,2021,6,0,None,None,Low,151,0
IT-SRV-003,Server,2022-05-29,3,0,0,5,3,3.0,42.9,78.6,64.0,36.6,9.04,336.9,93.5,0,3374.0,221.5,8249,231,85.9,60.75,10.8477,59.94,1,0,0,6.93,2022,5,6,None,None,Medium,175,0
IT-WRK-002,Workstation,2022-04-01,7,2,2,6,0,5.7,88.9,58.1,37.2,37.7,7.69,168.0,95.5,38,2369.0,216.2,806,247,17.9,73.5,15.9139,64.15,1,0,1,14.08,2022,4,4,Software Crash,OS/Software,Critical,4,1
IT-SRV-003,Server,2022-04-21,3,0,2,7,3,5.3,55.9,73.2,48.2,36.2,3.01,337.6,100.0,1,2965.0,219.7,3276,216,85.9,64.55,12.2091,58.78,1,0,0,11.45,2022,4,3,None,None,Medium,146,0
IT-UPS-001,UPS,2023-04-25,6,3,1,8,3,4.0,5.6,19.0,22.9,30.2,0.82,423.3,80.5,2,1967.0,218.6,4565,331,72.9,12.3,15.3533,14.81,1,0,0,13.24,2023,4,1,None,None,Medium,99,0
IT-WRK-003,Workstation,2022-07-23,7,2,2,9,0,3.4,25.1,34.9,100.0,55.9,3.52,151.8,69.2,27,2448.0,224.7,2984,345,17.1,30.0,22.835,50.51,1,0,1,11.73,2022,7,5,Disk Failure,Hard Disk,Critical,6,1
IT-PRT-001,Printer,2021-11-08,1,2,2,8,3,5.4,20.0,21.3,74.1,37.849999999999994,15.35,96.4,85.0,1,1852.0,222.4,7335,351,72.4,20.65,20.4374,36.62,1,0,0,18.95,2021,11,0,None,None,Medium,100,0
IT-SRV-003,Server,2023-01-23,3,0,1,11,3,5.1,56.0,58.0,40.0,37.849999999999994,5.76,359.2,91.0,2,3220.0,218.9,6480,287,77.3,57.0,11.7547,51.8,1,0,0,14.64,2023,1,0,None,None,Medium,119,0
IT-SRV-003,Server,2022-07-28,3,0,2,11,2,2.1,40.9,74.6,72.4,40.4,4.88,403.6,90.4,3,3430.0,226.4,7959,129,91.6,57.75,11.7784,60.46,0,0,0,2.71,2022,7,3,None,None,Low,95,0
IT-PRT-001,Printer,2023-11-11,1,2,0,8,0,6.8,31.9,29.3,69.5,31.5,10.39,96.5,35.2,5,2058.0,196.1,6220,171,84.4,30.6,15.3061,42.4,0,0,0,11.63,2023,11,5,UPS Battery Failure,Battery,Critical,7,1
IT-WRK-002,Workstation,2022-02-25,7,2,0,9,3,2.9,45.1,71.5,82.2,46.1,12.34,104.0,90.9,0,2139.0,224.2,570,352,73.8,58.3,21.5521,64.15,1,0,0,10.21,2022,2,4,None,None,Medium,87,0
IT-PRT-002,Printer,2022-01-06,1,2,1,8,2,1.9,22.3,25.7,74.5,30.4,9.01,122.1,100.0,1,1948.0,230.1,3924,124,95.1,24.0,15.6057,38.98,0,0,0,2.36,2022,1,3,None,None,Low,150,0
IT-STR-002,Storage Device,2022-02-01,4,0,1,8,3,1.2,24.5,25.7,80.3,30.8,14.38,109.6,91.1,0,1810.0,217.9,1948,264,82.6,25.1,17.0166,41.6,1,0,0,3.17,2022,2,1,None,None,Medium,144,0
IT-PRT-001,Printer,2021-06-22,1,2,1,8,3,2.6,28.8,38.4,84.7,45.9,9.12,74.1,100.0,2,1718.0,229.6,3283,311,74.9,33.6,26.7171,48.45,1,0,0,8.09,2021,6,1,None,None,Medium,34,0
IT-PRT-002,Printer,2023-12-14,1,2,1,8,3,6.3,23.1,19.2,81.7,34.7,3.93,134.1,98.1,2,2060.0,216.2,2552,301,75.9,21.15,16.8447,39.51,1,0,0,18.96,2023,12,3,None,None,Medium,34,0
IT-SRV-004,Server,2023-12-07,3,0,2,7,0,6.1,70.1,100.0,54.3,51.4,1.91,332.7,97.6,24,2917.0,225.8,4949,263,37.9,85.05,17.6208,74.33,1,0,1,16.04,2023,12,3,Software Crash,OS/Software,Critical,2,1
IT-SRV-005,Server,2022-01-07,3,0,2,11,3,0.9,27.3,68.4,44.7,45.4,4.27,365.8,89.8,1,2922.0,227.5,4244,231,84.4,47.85,15.5373,44.85,1,0,0,2.08,2022,1,4,None,None,Medium,68,0
IT-FRW-001,Firewall,2021-01-05,0,1,1,13,3,5.1,52.0,40.9,28.0,39.0,3.94,84.2,98.0,1,2446.0,220.1,5261,251,82.4,46.45,15.9444,41.47,1,0,0,12.8,2021,1,1,None,None,Medium,153,0
IT-RTR-001,Router,2022-10-09,2,1,2,1,3,5.9,39.9,18.7,40.0,32.8,2.77,84.5,97.8,1,2642.0,216.1,4182,303,77.2,29.3,12.4148,33.57,1,0,0,17.88,2022,10,6,None,None,Medium,171,0
IT-SRV-003,Server,2023-09-22,3,0,1,11,3,2.1,61.5,90.1,35.4,44.9,5.99,256.1,94.8,1,3127.0,214.5,1395,310,72.4,75.8,14.3588,62.25,1,0,0,6.51,2023,9,4,None,None,Medium,67,0
IT-SWT-002,Switch,2023-08-05,5,1,0,1,3,2.7,24.6,32.0,27.8,46.7,4.22,84.5,97.0,2,2379.0,224.7,8565,267,79.3,28.3,19.6301,27.78,1,0,0,7.21,2023,8,5,None,None,Medium,59,0
IT-STR-001,Storage Device,2021-04-29,4,0,2,8,1,5.4,23.3,18.2,96.0,31.4,18.07,124.9,91.1,3,1916.0,219.1,7354,117,86.2,20.75,16.3883,43.58,0,0,0,6.32,2021,4,3,None,None,High,167,0
IT-UPS-002,UPS,2023-03-20,6,3,0,8,2,3.8,33.3,18.4,17.0,30.5,1.38,367.1,100.0,1,1996.0,231.2,7097,143,93.2,25.85,15.2806,23.94,0,0,0,5.43,2023,3,0,None,None,Low,132,0
IT-STR-001,Storage Device,2023-12-31,4,0,2,8,2,3.7,18.8,35.9,83.6,35.0,6.75,127.2,85.1,4,1843.0,223.9,5473,139,89.1,27.35,18.9908,43.37,0,0,0,5.14,2023,12,6,None,None,Low,159,0
IT-UPS-002,UPS,2022-02-23,6,3,2,8,3,2.1,9.7,15.8,23.3,37.849999999999994,1.66,415.4,79.0,4,2137.0,213.2,1588,362,66.8,12.75,17.7117,15.61,1,0,0,7.6,2022,2,2,None,None,Medium,30,0
IT-UPS-002,UPS,2021-01-16,6,3,1,8,3,7.6,11.7,27.7,11.7,28.5,0.53,513.4,80.1,1,1975.0,224.1,1920,194,88.1,19.7,14.4304,16.5,1,0,0,14.74,2021,1,5,None,None,Medium,150,0
IT-SWT-002,Switch,2022-10-22,5,1,0,1,2,3.7,41.0,23.7,21.5,41.4,1.34,107.0,99.8,1,2537.0,222.6,5958,95,98.0,32.35,16.3185,29.96,0,0,0,3.52,2022,10,5,None,None,Low,49,0
IT-SRV-002,Server,2023-07-10,3,0,0,12,3,4.6,49.8,71.7,66.8,36.4,6.9,273.9,93.3,2,3075.0,211.7,5499,237,82.3,60.75,11.8374,61.47,1,0,0,10.9,2023,7,0,None,None,Medium,92,0
IT-UPS-003,UPS,2021-05-27,6,3,1,8,3,4.1,7.7,20.1,9.2,32.0,0.94,531.4,79.8,0,1927.0,204.2,6247,202,88.8,13.9,16.6061,11.87,1,0,0,8.28,2021,5,3,None,None,Medium,123,0
IT-PRT-002,Printer,2021-01-15,1,2,1,8,2,3.4,22.8,35.4,74.5,42.5,14.72,85.5,98.5,2,2027.0,217.9,8712,142,91.8,29.1,20.9669,42.09,0,0,0,4.83,2021,1,4,None,None,Low,158,0
IT-SWT-001,Switch,2021-12-12,5,1,0,3,2,5.7,46.1,43.7,24.1,43.4,4.48,91.2,97.8,2,2496.0,215.6,6245,9,97.0,44.9,17.3878,38.78,0,0,0,0.51,2021,12,6,None,None,Low,55,0
IT-SWT-002,Switch,2021-09-19,5,1,2,1,3,2.9,59.2,24.1,24.5,35.7,3.4,67.8,100.0,1,2631.0,219.0,1144,343,73.2,41.65,13.569,38.26,1,0,0,9.95,2021,9,6,None,None,Medium,175,0
IT-WRK-003,Workstation,2022-08-08,7,2,0,10,3,4.4,80.6,66.2,44.6,40.9,12.38,183.2,66.4,4,2135.0,219.9,6540,287,69.0,73.4,19.1569,65.48,1,0,0,12.63,2022,8,0,None,None,Medium,127,0
IT-STR-002,Storage Device,2023-05-03,4,0,1,8,3,3.8,0.0,26.8,51.4,43.9,8.53,139.7,83.2,2,1681.0,222.6,2561,315,74.5,13.4,26.1154,23.46,1,0,0,11.97,2023,5,2,None,None,Medium,55,0
IT-RTR-001,Router,2022-04-12,2,1,0,8,3,2.4,43.8,55.3,34.4,34.9,3.42,52.9,98.1,0,2562.0,222.7,3453,224,86.6,49.55,13.6222,44.43,1,0,0,5.38,2022,4,1,None,None,Medium,32,0
IT-SRV-003,Server,2022-09-14,3,0,1,5,0,4.1,69.8,67.1,42.1,37.849999999999994,7.04,356.0,96.0,16,3400.0,223.4,6767,187,66.3,68.45,11.1324,60.68,1,0,1,7.67,2022,9,2,Memory Failure,RAM,Critical,6,1
IT-RTR-001,Router,2022-10-28,2,1,1,4,2,5.8,14.5,30.3,38.4,40.0,3.6,83.0,100.0,2,2292.0,223.9,920,162,89.8,22.4,17.452,26.41,0,0,0,9.4,2022,10,4,None,None,Low,100,0
IT-UPS-003,UPS,2022-11-10,6,3,2,8,2,1.7,0.3,19.7,19.5,31.5,1.05,404.4,89.8,0,1956.0,218.6,6768,62,100.0,10.0,16.1043,11.88,0,0,0,1.05,2022,11,3,None,None,Low,148,0
IT-STR-002,Storage Device,2021-06-16,4,0,2,8,3,0.6,8.6,21.9,56.7,34.9,10.72,128.4,88.8,2,1666.0,221.1,2782,247,81.3,15.25,20.9484,27.02,1,0,0,1.48,2021,6,2,None,None,Medium,92,0
IT-FRW-001,Firewall,2021-01-22,0,1,2,2,0,5.6,20.0,51.3,72.7,50.8,4.74,77.0,100.0,19,2407.0,213.9,5372,213,59.2,35.65,21.1051,45.2,1,0,1,11.93,2021,1,4,Disk Failure,Hard Disk,Critical,5,1
IT-WRK-003,Workstation,2022-08-01,7,2,0,10,2,1.8,68.4,25.0,70.6,39.2,15.09,137.3,98.8,3,2270.0,228.5,2824,79,95.5,46.7,17.2687,56.04,0,0,0,1.42,2022,8,0,None,None,Low,58,0
IT-FRW-001,Firewall,2022-04-21,0,1,0,13,3,5.9,17.3,36.9,36.7,43.7,2.45,46.5,100.0,1,2451.0,223.1,1844,279,79.6,27.1,17.8295,29.0,1,0,0,16.46,2022,4,3,None,None,Medium,47,0
IT-SRV-005,Server,2023-08-27,3,0,1,5,3,4.7,40.9,74.9,45.1,37.6,0.1,338.6,94.9,2,2970.0,215.8,8647,355,70.5,57.9,12.6599,52.36,1,0,0,16.68,2023,8,6,None,None,Medium,110,0
IT-WRK-004,Workstation,2022-05-27,7,2,0,10,2,5.8,38.5,42.4,61.1,37.1,11.05,151.4,75.6,5,2157.0,225.8,2240,49,92.5,40.45,17.1998,46.45,0,0,0,2.84,2022,5,4,None,None,Low,105,0
IT-STR-002,Storage Device,2021-02-16,4,0,2,8,3,5.0,17.9,41.1,63.4,32.8,11.24,83.6,88.6,3,2121.0,226.6,5332,192,85.3,29.5,15.4644,38.51,1,0,0,9.6,2021,2,1,None,None,Medium,167,0
IT-WRK-003,Workstation,2022-05-05,7,2,0,9,1,6.8,63.2,35.6,95.0,35.0,2.39,139.8,74.6,3,1990.0,215.9,2025,351,63.4,49.4,17.5879,64.46,1,0,0,23.87,2022,5,3,None,None,High,104,0
IT-WRK-003,Workstation,2021-08-31,7,2,2,10,3,7.7,54.4,31.5,65.6,43.1,2.66,106.4,84.0,1,2204.0,218.3,1233,188,88.7,42.95,19.5554,50.89,1,0,0,14.48,2021,8,1,None,None,Medium,122,0
IT-WRK-002,Workstation,2023-01-23,7,2,0,6,3,1.9,30.4,98.4,52.4,43.6,4.96,107.9,78.5,4,2181.0,222.7,8169,302,65.4,64.4,19.9908,57.4,1,0,0,5.74,2023,1,0,None,None,Medium,32,0
IT-SRV-001,Server,2022-09-30,3,0,2,7,3,1.1,18.5,86.9,38.6,41.9,3.4,347.7,95.2,3,3110.0,210.7,1213,272,74.6,52.7,13.4727,45.05,1,0,0,2.99,2022,9,4,None,None,Medium,108,0
IT-SWT-002,Switch,2021-08-11,5,1,2,1,3,6.1,37.3,49.6,33.1,37.2,2.72,92.4,96.2,0,2418.0,216.1,8128,242,84.8,43.45,15.3846,39.73,1,0,0,14.76,2021,8,2,None,None,Medium,82,0
IT-SWT-003,Switch,2023-10-09,5,1,2,1,2,1.9,48.3,49.0,34.9,38.4,3.44,45.9,97.9,1,2504.0,220.5,5658,19,98.5,48.65,15.3355,44.49,0,0,0,0.36,2023,10,0,None,None,Low,109,0
IT-SRV-003,Server,2021-07-30,3,0,0,5,3,5.5,35.7,70.5,42.9,49.5,8.21,387.5,92.6,1,3190.0,226.5,6142,351,72.4,53.1,15.5172,48.3,1,0,0,19.3,2021,7,4,None,None,Medium,117,0
IT-PRT-002,Printer,2022-03-03,1,2,0,8,1,3.5,17.5,33.9,91.1,32.9,6.39,115.8,92.8,1,1846.0,218.8,6694,357,68.1,25.7,17.8223,44.5,1,0,0,12.5,2022,3,3,None,None,High,99,0
IT-STR-001,Storage Device,2023-12-07,4,0,2,8,3,2.8,21.7,41.6,88.2,46.1,12.9,102.1,88.4,2,1642.0,221.2,2660,276,76.5,31.65,28.0755,47.62,1,0,0,7.73,2023,12,3,None,None,Medium,138,0
IT-RTR-001,Router,2021-07-07,2,1,1,8,2,5.4,39.6,44.0,28.1,40.4,2.74,70.3,97.0,1,2736.0,221.6,1943,8,98.5,41.8,14.7661,37.47,0,0,0,0.43,2021,7,2,None,None,Low,47,0
IT-FRW-002,Firewall,2021-02-17,0,1,1,0,3,7.3,31.9,25.9,43.7,35.8,4.22,77.8,98.5,2,2471.0,222.4,6134,350,71.0,28.9,14.4881,33.64,1,0,0,25.55,2021,2,2,None,None,Medium,93,0
IT-STR-001,Storage Device,2023-05-20,4,0,1,8,0,5.7,48.4,39.4,84.9,74.7,3.26,82.3,93.6,1,1176.0,222.0,3580,139,77.9,43.9,63.5204,56.65,0,1,0,7.92,2023,5,5,Overheating,Cooling System,Critical,6,1
IT-WRK-004,Workstation,2023-08-28,7,2,0,6,2,7.4,56.4,82.9,78.6,41.9,10.63,141.0,75.9,2,2195.0,213.1,8369,49,95.8,69.65,19.0888,71.01,0,0,0,3.63,2023,8,0,None,None,Low,123,0
