Equipment_ID,Equipment_Type,Date,Equipment_Type_enc,Shift_enc,Road_Condition_enc,Operator_Experience_Yr,Engine_Temp_C,Oil_Pressure_bar,Vibration_mms,Fuel_Consumption_Lhr,Tyre_Pressure_PSI,Coolant_Level,Battery_Voltage_V,Hydraulic_Pressure_bar,Exhaust_Temp_C,RPM,Operating_Hours,Load_Cycles_per_Day,Temp_Oil_Ratio,Vib_RPM_Ratio,Health_Score,High_Risk,Year,Month,Day_of_Week,Failure_Type,Failure_Component,Maintenance_Priority,Days_to_Next_Failure,Failure,Engine_Temp_C_Lower_Limit,Engine_Temp_C_Upper_Limit,Engine_Temp_C_Status,Oil_Pressure_bar_Lower_Limit,Oil_Pressure_bar_Upper_Limit,Oil_Pressure_bar_Status,Vibration_mms_Lower_Limit,Vibration_mms_Upper_Limit,Vibration_mms_Status,Fuel_Consumption_Lhr_Lower_Limit,Fuel_Consumption_Lhr_Upper_Limit,Fuel_Consumption_Lhr_Status,Tyre_Pressure_PSI_Lower_Limit,Tyre_Pressure_PSI_Upper_Limit,Tyre_Pressure_PSI_Status,Coolant_Level_Lower_Limit,Coolant_Level_Upper_Limit,Coolant_Level_Status,Battery_Voltage_V_Lower_Limit,Battery_Voltage_V_Upper_Limit,Battery_Voltage_V_Status,Hydraulic_Pressure_bar_Lower_Limit,Hydraulic_Pressure_bar_Upper_Limit,Hydraulic_Pressure_bar_Status,Exhaust_Temp_C_Lower_Limit,Exhaust_Temp_C_Upper_Limit,Exhaust_Temp_C_Status,RPM_Lower_Limit,RPM_Upper_Limit,RPM_Status,Maintenance_Type,PM_Interval_Hours,Next_PM_Due_Hours,PM_Status,Maintenance_Cost_INR,Estimated_Downtime_Hrs,Last_Maintenance_Type,Days_Since_Last_Maintenance,Maintenance_Team,Engine_Condition,Tyre_Condition,Hydraulic_Condition,Brake_Condition,Electrical_Condition,Fuel_System_Condition,Transmission_Condition,Cooling_System_Condition,Engine_Replacement_Needed,Tyre_Replacement_Needed,Hydraulic_Replacement_Needed,Brake_Replacement_Needed,Electrical_Replacement_Needed,Engine_Life_Remaining_pct,Tyre_Life_Remaining_pct,Hydraulic_Life_Remaining_pct,Battery_Life_Remaining_pct,Brake_Life_Remaining_pct,Spare_Parts_Required,Prescriptive_Action
HEMM-G002,Grader,2023-06-06,4,0,1,1,97.9,4.62,1.85,37.1,72.0,0.97,25.0,156.3,335.8,1688.0,6581,91,21.19,1.096,89.6,0,2023,6,1,None,None,Low,116,0,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Condition Based Monitoring,300,19,PM Due Now,7700,0.2,Corrective Maintenance,11,Team C - Hydraulics,Good,Good,Good,Good,Good,Good,Good,Good,No,No,No,No,No,45.2,5.0,34.2,92.6,63.0,No Parts Required,Perform scheduled PM now. PM interval: 300 hrs.
HEMM-D003,Dumper,2021-04-04,2,2,1,3,102.4,4.33,1.94,33.3,77.4,0.91,23.9,182.7,303.5,1709.0,6060,69,23.65,1.1352,88.6,0,2021,4,6,None,None,High,149,0,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Predictive Maintenance,250,190,PM Not Due,48944,8.6,Condition Based Monitoring,78,Team B - Electrical,Warning,Good,Good,Good,Good,Good,Good,Good,Monitor,No,No,No,No,49.5,16.4,39.4,88.5,61.2,No Parts Required,Schedule maintenance within 48 hours. Check all systems.
HEMM-B002,Dozer,2021-06-27,0,0,2,15,94.4,4.47,5.12,36.4,78.8,1.0,25.5,188.4,310.9,1932.0,6449,55,21.12,2.6501,84.5,1,2021,6,6,Brake Failure,Brakes,Critical,2,1,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Above Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Corrective Maintenance,250,51,Breakdown - Immediate Action,171778,17.8,Condition Based Monitoring,150,Team A - Mechanical,Good,Good,Good,Critical,Good,Good,Good,Good,No,No,No,Yes,No,46.3,29.1,35.5,94.4,5.0,Brake Pads/Disc,IMMEDIATE ACTION: Stop machine. Replace Brakes. Contact maintenance team.
HEMM-D005,Dumper,2023-03-12,2,2,0,10,93.1,4.77,2.32,34.1,75.8,1.0,24.8,186.4,323.1,1781.0,10588,23,19.52,1.3026,92.5,0,2023,3,6,None,None,Medium,32,0,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Preventive Maintenance,250,162,PM Not Due,11645,5.3,Condition Based Monitoring,78,Team A - Mechanical,Good,Good,Good,Good,Good,Good,Good,Good,No,No,No,No,No,11.8,51.3,5.0,91.9,53.6,No Parts Required,Continue normal operation. Monitor sensors.
HEMM-G001,Grader,2021-01-23,4,2,1,18,85.35,4.51,7.72,42.1,50.0,0.93,24.2,173.8,299.2,1870.0,2516,20,18.92,4.1283,69.9,1,2021,1,5,Tyre Burst,Tyres,Critical,6,1,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Above Normal,20,55,Normal,70,95,Below Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Corrective Maintenance,300,184,Breakdown - Immediate Action,196120,45.7,Scheduled Maintenance,127,Team A - Mechanical,Good,Critical,Good,Warning,Good,Good,Good,Good,No,Yes,No,Monitor,No,79.0,89.9,74.8,89.6,5.0,Tyre Set,IMMEDIATE ACTION: Stop machine. Replace Tyres. Contact maintenance team.
HEMM-B002,Dozer,2022-03-07,0,2,2,12,96.4,4.41,2.18,42.9,79.0,0.83,24.0,176.5,308.3,1778.0,3669,57,21.86,1.2261,92.1,0,2022,3,0,None,None,Low,135,0,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Condition Based Monitoring,250,81,PM Not Due,4041,0.3,Corrective Maintenance,144,Team C - Hydraulics,Good,Good,Good,Good,Good,Good,Good,Good,No,No,No,No,No,69.4,58.2,63.3,88.9,56.4,No Parts Required,Continue normal operation. Monitor sensors.
HEMM-D005,Dumper,2021-11-26,2,1,0,8,73.5,4.42,1.65,39.4,79.4,0.76,25.0,184.6,330.7,1555.0,10307,111,16.63,1.0611,98.6,0,2021,11,4,None,None,Medium,157,0,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Preventive Maintenance,250,193,PM Not Due,13976,6.6,Condition Based Monitoring,119,Team A - Mechanical,Good,Good,Good,Good,Good,Good,Good,Good,No,No,No,No,No,14.1,5.0,5.0,92.6,67.0,No Parts Required,Continue normal operation. Monitor sensors.
HEMM-E001,Excavator,2021-04-22,3,2,1,15,83.8,5.12,1.67,49.0,82.0,0.96,25.0,176.1,346.1,1751.0,10762,75,16.37,0.9537,100.0,0,2021,4,3,None,None,Medium,130,0,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Preventive Maintenance,200,38,PM Due Soon,24957,4.9,Condition Based Monitoring,58,Team B - Electrical,Good,Good,Good,Good,Good,Good,Good,Good,No,No,No,No,No,10.3,5.0,5.0,92.6,66.6,No Parts Required,Plan PM in next 38 hours.
HEMM-D003,Dumper,2022-05-29,2,1,0,7,73.7,3.88,2.57,39.7,83.1,0.96,24.1,188.8,322.9,1936.0,9712,67,18.99,1.3275,95.2,0,2022,5,6,None,None,Medium,36,0,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Preventive Maintenance,250,38,PM Due Soon,14369,6.3,Preventive Maintenance,7,Team C - Hydraulics,Good,Good,Good,Good,Good,Good,Good,Good,No,No,No,No,No,19.1,5.0,5.0,89.3,48.6,No Parts Required,Plan PM in next 38 hours.
HEMM-E003,Excavator,2021-07-24,3,0,1,20,77.6,4.45,1.94,37.2,82.1,0.95,24.5,163.5,299.3,1788.0,1343,120,17.44,1.085,99.8,0,2021,7,5,None,None,Low,68,0,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Condition Based Monitoring,200,57,PM Not Due,5806,0.7,Condition Based Monitoring,1,Team B - Electrical,Good,Good,Good,Good,Good,Good,Good,Good,No,No,No,No,No,88.8,67.8,86.6,90.7,61.2,No Parts Required,Continue normal operation. Monitor sensors.
HEMM-DR02,Drill Rig,2022-11-04,1,2,1,10,72.3,3.96,2.29,27.6,81.1,0.86,23.6,199.0,351.5,1742.0,11561,79,18.26,1.3146,96.1,0,2022,11,4,None,None,Medium,154,0,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Preventive Maintenance,150,139,PM Not Due,27404,4.8,Preventive Maintenance,40,Team C - Hydraulics,Good,Good,Good,Good,Good,Good,Good,Good,No,No,No,No,No,5.0,5.0,5.0,87.4,54.2,No Parts Required,Continue normal operation. Monitor sensors.
HEMM-G001,Grader,2022-10-10,4,0,1,6,75.2,4.12,2.67,40.0,85.0,0.99,24.5,192.4,307.7,1849.0,279,45,18.25,1.444,96.1,0,2022,10,0,None,None,Low,65,0,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Condition Based Monitoring,300,21,PM Due Soon,6578,0.7,Corrective Maintenance,68,Team C - Hydraulics,Good,Good,Good,Good,Good,Good,Good,Good,No,No,No,No,No,97.7,97.5,97.2,90.7,46.6,No Parts Required,Plan PM in next 21 hours.
HEMM-DR01,Drill Rig,2022-07-21,1,0,0,5,87.4,4.66,2.06,48.5,76.5,0.99,25.0,180.7,361.2,1656.0,11334,98,18.76,1.244,96.4,0,2022,7,3,None,None,Medium,105,0,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Preventive Maintenance,150,66,PM Not Due,29511,4.1,Preventive Maintenance,77,Team C - Hydraulics,Good,Good,Good,Good,Good,Good,Good,Good,No,No,No,No,No,5.5,5.0,5.0,92.6,58.8,No Parts Required,Continue normal operation. Monitor sensors.
HEMM-DR02,Drill Rig,2023-07-02,1,0,1,10,80.9,4.45,2.18,44.3,81.9,0.94,18.6,180.0,351.4,1703.0,8178,75,18.18,1.2801,99.2,0,2023,7,6,Electrical Fault,Electrical,Critical,1,1,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Below Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Corrective Maintenance,150,72,Breakdown - Immediate Action,133177,13.6,Condition Based Monitoring,164,Team C - Hydraulics,Good,Good,Good,Good,Critical,Good,Good,Good,No,No,No,No,Yes,31.8,5.0,18.2,68.9,56.4,Battery/Alternator,IMMEDIATE ACTION: Stop machine. Replace Electrical. Contact maintenance team.
HEMM-D005,Dumper,2022-02-07,2,0,1,3,98.8,4.87,1.79,44.6,83.7,1.0,24.5,178.9,313.9,1750.0,1435,119,20.29,1.0229,93.1,0,2022,2,0,None,None,Low,150,0,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Condition Based Monitoring,250,65,PM Not Due,5625,0.5,Scheduled Maintenance,163,Team B - Electrical,Good,Good,Good,Good,Good,Good,Good,Good,No,No,No,No,No,88.0,65.8,85.6,90.7,64.2,No Parts Required,Continue normal operation. Monitor sensors.
HEMM-D001,Dumper,2023-04-10,2,2,0,7,82.1,4.7,2.21,44.7,81.7,0.92,24.7,178.5,307.2,1804.0,800,75,17.47,1.2251,99.2,0,2023,4,0,None,None,Low,167,0,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Condition Based Monitoring,250,200,PM Not Due,7018,0.2,Scheduled Maintenance,121,Team B - Electrical,Good,Good,Good,Good,Good,Good,Good,Good,No,No,No,No,No,93.3,88.0,92.0,91.5,55.8,No Parts Required,Continue normal operation. Monitor sensors.
HEMM-SC01,Scraper,2023-08-25,5,2,1,5,89.3,4.41,2.4,35.7,81.6,0.89,24.2,183.5,340.3,1730.0,6193,55,20.25,1.3873,96.0,0,2023,8,4,None,None,Low,140,0,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Condition Based Monitoring,300,107,PM Not Due,7892,0.9,Corrective Maintenance,32,Team C - Hydraulics,Good,Good,Good,Good,Good,Good,Good,Good,No,No,No,No,No,48.4,31.9,38.1,89.6,52.0,No Parts Required,Continue normal operation. Monitor sensors.
HEMM-B002,Dozer,2021-10-02,0,0,0,17,86.8,3.84,2.23,33.7,76.3,0.95,23.7,173.7,267.6,1652.0,8562,16,22.6,1.3499,92.8,0,2021,10,5,None,None,Medium,124,0,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Preventive Maintenance,250,188,PM Not Due,26540,7.9,Condition Based Monitoring,168,Team A - Mechanical,Good,Good,Good,Good,Good,Good,Good,Good,No,No,No,No,No,28.6,72.6,14.4,87.8,55.4,No Parts Required,Continue normal operation. Monitor sensors.
HEMM-D001,Dumper,2022-05-05,2,2,0,6,98.2,4.25,2.04,40.6,80.0,0.62,23.6,178.7,292.3,1890.0,8623,22,23.11,1.0794,91.2,0,2022,5,3,Cooling System Failure,Cooling System,Critical,2,1,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Corrective Maintenance,250,127,Breakdown - Immediate Action,161867,46.3,Corrective Maintenance,171,Team C - Hydraulics,Good,Good,Good,Good,Good,Good,Good,Critical,No,No,No,No,No,28.1,62.1,13.8,87.4,59.2,No Parts Required,IMMEDIATE ACTION: Stop machine. Replace Cooling System. Contact maintenance team.
HEMM-G001,Grader,2021-03-24,4,1,0,16,79.6,4.04,2.01,39.3,79.6,0.83,24.0,172.9,327.3,1732.0,3996,13,19.7,1.1605,96.7,0,2021,3,2,None,None,Low,109,0,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Condition Based Monitoring,300,204,PM Not Due,6488,0.5,Preventive Maintenance,74,Team C - Hydraulics,Good,Good,Good,Good,Good,Good,Good,Good,No,No,No,No,No,66.7,89.6,60.0,88.9,59.8,No Parts Required,Continue normal operation. Monitor sensors.
HEMM-D002,Dumper,2022-02-28,2,2,0,12,75.3,4.76,1.94,45.6,77.5,0.81,24.1,175.2,330.6,1734.0,6558,65,15.82,1.1188,98.2,0,2022,2,0,None,None,Low,41,0,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Condition Based Monitoring,250,192,PM Not Due,5652,0.8,Corrective Maintenance,107,Team C - Hydraulics,Good,Good,Good,Good,Good,Good,Good,Good,No,No,No,No,No,45.4,14.7,34.4,89.3,61.2,No Parts Required,Continue normal operation. Monitor sensors.
HEMM-D002,Dumper,2022-10-26,2,1,0,17,86.0,3.55,1.27,41.1,86.1,0.97,24.0,177.2,335.1,1594.0,10580,111,24.23,0.7967,94.8,0,2022,10,2,None,None,Medium,108,0,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Preventive Maintenance,250,170,PM Not Due,15215,2.4,Scheduled Maintenance,46,Team D - General,Good,Good,Good,Good,Good,Good,Good,Good,No,No,No,No,No,11.8,5.0,5.0,88.9,74.6,No Parts Required,Continue normal operation. Monitor sensors.
HEMM-B001,Dozer,2021-12-23,0,0,2,13,91.0,4.78,3.0,36.9,76.4,0.95,24.1,181.9,356.4,1843.0,6185,80,19.04,1.6278,91.8,0,2021,12,3,None,None,Low,98,0,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Condition Based Monitoring,250,65,PM Not Due,5888,0.8,Corrective Maintenance,126,Team D - General,Good,Good,Good,Good,Good,Good,Good,Good,No,No,No,No,No,48.5,5.0,38.1,89.3,40.0,No Parts Required,Continue normal operation. Monitor sensors.
HEMM-D003,Dumper,2023-11-25,2,0,0,13,95.0,4.85,2.04,35.6,87.6,0.76,23.9,192.9,310.3,1863.0,3851,71,19.59,1.095,94.9,0,2023,11,5,None,None,Low,151,0,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Condition Based Monitoring,250,149,PM Not Due,5686,0.0,Preventive Maintenance,177,Team A - Mechanical,Good,Good,Good,Good,Good,Good,Good,Good,No,No,No,No,No,67.9,45.3,61.5,88.5,59.2,No Parts Required,Continue normal operation. Monitor sensors.
HEMM-G001,Grader,2023-09-25,4,0,1,20,92.1,3.99,2.71,35.9,84.4,1.0,25.1,184.9,295.5,1942.0,308,69,23.08,1.3955,91.8,0,2023,9,0,None,None,Low,77,0,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Condition Based Monitoring,300,292,PM Not Due,4123,0.0,Condition Based Monitoring,166,Team D - General,Good,Good,Good,Good,Good,Good,Good,Good,No,No,No,No,No,97.4,95.7,96.9,93.0,45.8,No Parts Required,Continue normal operation. Monitor sensors.
HEMM-E003,Excavator,2021-06-07,3,2,1,9,84.8,5.04,5.53,40.2,77.3,0.81,24.7,185.4,331.3,2108.0,3665,24,16.83,2.6233,87.5,1,2021,6,0,Brake Failure,Brakes,Critical,1,1,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Above Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Corrective Maintenance,200,135,Breakdown - Immediate Action,114812,13.5,Corrective Maintenance,63,Team B - Electrical,Good,Good,Good,Critical,Good,Good,Good,Good,No,No,No,Yes,No,69.5,82.4,63.4,91.5,5.0,Brake Pads/Disc,IMMEDIATE ACTION: Stop machine. Replace Brakes. Contact maintenance team.
HEMM-DR01,Drill Rig,2022-11-08,1,2,0,4,87.4,4.73,2.18,45.7,87.0,0.76,24.7,185.5,337.6,1699.0,8089,91,18.48,1.2831,98.3,0,2022,11,1,None,None,Medium,76,0,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Preventive Maintenance,150,11,PM Due Now,19086,5.8,Preventive Maintenance,8,Team D - General,Good,Good,Good,Good,Good,Good,Good,Good,No,No,No,No,No,32.6,5.0,19.1,91.5,56.4,No Parts Required,Perform scheduled PM now. PM interval: 150 hrs.
HEMM-E001,Excavator,2023-04-22,3,1,2,8,86.8,4.1,2.3,41.3,82.2,0.91,24.5,178.2,333.0,1747.0,906,21,21.17,1.3165,96.2,0,2023,4,5,None,None,Low,38,0,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Condition Based Monitoring,200,94,PM Not Due,6270,0.1,Scheduled Maintenance,31,Team B - Electrical,Good,Good,Good,Good,Good,Good,Good,Good,No,No,No,No,No,92.4,96.2,90.9,90.7,54.0,No Parts Required,Continue normal operation. Monitor sensors.
HEMM-D005,Dumper,2023-11-16,2,1,1,19,76.6,4.21,1.96,37.3,82.5,0.98,24.4,191.1,333.7,1940.0,2606,12,18.19,1.0103,98.6,0,2023,11,3,None,None,Low,171,0,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Condition Based Monitoring,250,144,PM Not Due,5969,0.2,Condition Based Monitoring,71,Team B - Electrical,Good,Good,Good,Good,Good,Good,Good,Good,No,No,No,No,No,78.3,93.7,73.9,90.4,60.8,No Parts Required,Continue normal operation. Monitor sensors.
HEMM-E001,Excavator,2023-11-25,3,0,1,20,86.5,4.09,1.38,34.3,80.0,0.9,24.0,168.1,325.4,1852.0,9434,86,21.15,0.7451,96.4,0,2023,11,5,None,None,Medium,145,0,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Preventive Maintenance,200,166,PM Not Due,17839,3.3,Corrective Maintenance,127,Team B - Electrical,Good,Good,Good,Good,Good,Good,Good,Good,No,No,No,No,No,21.4,5.0,5.7,88.9,72.4,No Parts Required,Continue normal operation. Monitor sensors.
HEMM-B002,Dozer,2021-06-25,0,1,0,15,84.4,3.11,2.46,35.0,78.0,0.82,24.2,131.1,327.5,1759.0,10137,65,27.14,1.3985,90.1,0,2021,6,4,Hydraulic Failure,Hydraulics,Critical,6,1,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Below Normal,250,420,Normal,1400,2200,Normal,Corrective Maintenance,250,113,Breakdown - Immediate Action,121984,26.2,Corrective Maintenance,18,Team D - General,Good,Good,Critical,Good,Good,Good,Good,Good,No,No,Yes,No,No,15.5,5.0,5.0,89.6,50.8,Hydraulic Seal/Pump,IMMEDIATE ACTION: Stop machine. Replace Hydraulics. Contact maintenance team.
HEMM-E001,Excavator,2023-11-13,3,0,0,6,97.8,4.54,2.57,36.7,78.5,0.79,24.6,159.7,295.2,1851.0,11432,48,21.54,1.3884,90.5,0,2023,11,0,None,None,Medium,127,0,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Preventive Maintenance,200,168,PM Not Due,24413,2.4,Scheduled Maintenance,154,Team B - Electrical,Good,Good,Good,Good,Good,Good,Good,Good,No,No,No,No,No,5.0,5.0,5.0,91.1,48.6,No Parts Required,Continue normal operation. Monitor sensors.
HEMM-D003,Dumper,2022-04-16,2,0,1,13,97.4,4.3,1.76,29.2,89.0,0.88,24.7,170.0,311.0,1865.0,2366,18,22.65,0.9437,92.8,0,2022,4,5,None,None,Low,121,0,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Condition Based Monitoring,250,134,PM Not Due,2634,0.6,Corrective Maintenance,93,Team D - General,Good,Good,Good,Good,Good,Good,Good,Good,No,No,No,No,No,80.3,91.5,76.3,91.5,64.8,No Parts Required,Continue normal operation. Monitor sensors.
HEMM-L002,Wheel Loader,2023-05-10,6,1,0,20,94.7,4.46,1.9,28.8,74.5,0.82,25.0,175.0,343.2,1886.0,1777,27,21.23,1.0074,92.0,0,2023,5,2,None,None,Low,154,0,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Condition Based Monitoring,250,223,PM Not Due,7845,0.9,Scheduled Maintenance,149,Team D - General,Good,Good,Good,Good,Good,Good,Good,Good,No,No,No,No,No,85.2,90.4,82.2,92.6,62.0,No Parts Required,Continue normal operation. Monitor sensors.
HEMM-D002,Dumper,2023-12-25,2,2,2,4,81.4,2.19,7.66,38.3,75.5,0.84,24.7,179.6,306.9,1300.0,1726,66,37.17,5.8923,68.9,1,2023,12,0,Transmission Failure,Transmission,Critical,0,1,60,105,Normal,3.0,6.0,Below Normal,0.5,4.5,Above Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Below Normal,Corrective Maintenance,250,24,Breakdown - Immediate Action,124901,44.5,Scheduled Maintenance,124,Team C - Hydraulics,Good,Good,Good,Warning,Good,Good,Critical,Good,No,No,No,Monitor,No,85.6,77.2,82.7,91.5,5.0,No Parts Required,IMMEDIATE ACTION: Stop machine. Replace Transmission. Contact maintenance team.
HEMM-L002,Wheel Loader,2023-05-12,6,0,0,2,89.1,4.22,1.8,26.5,85.0,0.85,24.6,172.9,337.3,1798.0,11630,72,21.11,1.0011,96.6,0,2023,5,4,None,None,Medium,57,0,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Preventive Maintenance,250,120,PM Not Due,17683,6.0,Condition Based Monitoring,145,Team A - Mechanical,Good,Good,Good,Good,Good,Good,Good,Good,No,No,No,No,No,5.0,5.0,5.0,91.1,64.0,No Parts Required,Continue normal operation. Monitor sensors.
HEMM-L001,Wheel Loader,2023-02-20,6,0,1,19,71.1,4.37,1.36,38.2,81.5,0.85,24.1,173.3,300.4,1980.0,11614,78,16.27,0.6869,99.1,0,2023,2,0,None,None,Medium,73,0,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Preventive Maintenance,250,136,PM Not Due,18903,2.1,Scheduled Maintenance,112,Team C - Hydraulics,Good,Good,Good,Good,Good,Good,Good,Good,No,No,No,No,No,5.0,5.0,5.0,89.3,72.8,No Parts Required,Continue normal operation. Monitor sensors.
