Device_ID,Device_Type,Location,Operating_System,Date,Shift,Device_Age_Years,CPU_Usage_pct,RAM_Usage_pct,Disk_Usage_pct,Temperature_C,Network_Latency_ms,Power_Consumption_W,Battery_Backup_pct,Error_Logs_Count,Fan_Speed_RPM,Voltage_V,Uptime_Hours,Last_Maintenance_Days,Health_Score,Days_to_Next_Failure,Failure_Component,Failure_Type,Failure,Maintenance_Priority
IT-SRV-001,Server,Data Center,Windows Server 2019,2023-04-26,Afternoon,2.2,21.1,50.8,30.6,45.7,4.18,391.1,96.0,4,2839.0,222.6,8238,248,78.2,173,None,None,0,Medium
IT-RTR-003,Router,Network Room,Juniper JunOS,2021-09-24,Morning,7.9,44.1,27.9,24.7,32.3,81.53,75.5,99.1,19,2702.0,221.7,6398,284,52.1,6,Network Interface,Network Outage,1,Critical
IT-UPS-001,UPS,Power Room,N/A,2023-08-11,Morning,7.6,7.7,17.8,14.9,32.6,0.55,480.4,82.2,0,1991.0,231.3,4644,171,91.9,180,None,None,0,Low
IT-SRV-004,Server,Data Center,Windows Server 2022,2021-01-11,Morning,6.4,64.9,62.5,61.9,39.9,7.15,332.4,92.5,3,2966.0,218.6,1078,55,95.5,59,None,None,0,Low
IT-RTR-002,Router,Network Room,Cisco IOS,2022-12-06,Night,3.5,32.4,36.6,24.7,38.0,102.84,71.2,97.5,9,2534.0,226.6,3604,171,78.4,2,Network Interface,Network Outage,1,Critical
IT-RTR-001,Router,Network Room,N/A,2021-12-14,Afternoon,3.9,42.4,35.1,39.8,36.2,3.66,81.7,100.0,0,2409.0,223.9,2534,121,96.9,45,None,None,0,Low
IT-WRK-003,Workstation,Office,Windows 11,2023-11-26,Morning,0.7,32.8,30.2,60.1,44.6,3.55,157.5,79.6,6,2504.0,233.5,6917,269,73.1,53,None,None,0,Medium
IT-SRV-004,Server,Data Center,Ubuntu 22.04,2021-07-24,Morning,1.8,16.1,60.6,66.1,49.2,7.97,336.7,98.1,1,3140.0,228.7,6017,299,77.6,132,None,None,0,Medium
IT-RTR-002,Router,Network Room,Cisco IOS,2022-03-03,Morning,2.8,46.1,35.7,30.6,31.9,2.32,52.9,100.0,0,2299.0,218.3,6030,65,100.0,172,None,None,0,Low
IT-FRW-001,Firewall,Network Room,Cisco ASA,2023-10-02,Night,7.3,49.5,39.2,30.8,47.2,3.96,65.5,96.8,1,2356.0,215.1,4192,87,98.5,169,None,None,0,Low
IT-SRV-002,Server,Data Center,Ubuntu 22.04,2023-08-14,Afternoon,6.9,43.2,63.3,69.1,38.0,5.97,325.2,100.0,3,2817.0,228.4,8416,234,81.1,46,None,None,0,Medium
IT-RTR-001,Router,Network Room,N/A,2021-08-28,Night,3.3,43.1,40.1,19.0,30.0,4.72,86.4,100.0,1,2187.0,220.9,1098,282,79.3,93,None,None,0,Medium
IT-PRT-001,Printer,Office,N/A,2021-04-02,Morning,0.9,22.0,24.5,57.4,34.6,17.3,105.6,96.4,1,1737.0,223.3,7441,29,98.5,54,None,None,0,Low
IT-PRT-001,Printer,Office,N/A,2023-12-01,Morning,2.7,27.9,29.5,75.7,32.3,10.1,110.2,85.8,3,1847.0,217.9,7511,16,95.5,50,None,None,0,Low
IT-WRK-002,Workstation,Office,Windows 11,2023-12-04,Afternoon,3.9,27.6,44.1,64.7,36.4,7.17,163.7,100.0,3,1957.0,225.6,2471,157,88.8,151,None,None,0,Low
IT-FRW-002,Firewall,Network Room,Fortinet FortiOS,2023-01-26,Night,2.2,45.5,38.1,28.4,39.6,2.62,71.4,96.8,0,2520.0,223.0,6214,158,93.2,108,None,None,0,Low
IT-STR-001,Storage Device,Data Center,N/A,2023-11-28,Night,4.8,26.7,23.6,80.9,35.5,13.16,96.1,89.4,4,1736.0,224.3,7129,179,85.1,125,None,None,0,Low
IT-FRW-001,Firewall,Network Room,pfSense,2021-12-24,Night,1.5,39.0,42.4,19.4,40.1,2.15,72.3,95.6,1,2629.0,221.4,4687,171,90.4,52,None,None,0,Low
IT-SRV-003,Server,Data Center,Windows Server 2019,2022-01-28,Morning,4.1,49.7,44.0,62.5,43.0,192.15,393.6,94.7,17,3327.0,226.0,1684,360,47.5,1,Network Interface,Network Outage,1,Critical
IT-UPS-001,UPS,Power Room,N/A,2023-03-30,Afternoon,4.3,6.8,15.7,14.4,38.0,159.78,591.4,100.0,12,1937.0,211.3,6765,161,74.9,4,Network Interface,Network Outage,1,Critical
IT-RTR-003,Router,Network Room,Cisco IOS,2022-02-11,Morning,6.8,54.7,43.1,39.1,38.4,3.55,56.5,98.6,1,2549.0,222.0,673,292,78.3,119,None,None,0,Medium
IT-SRV-004,Server,Data Center,Red Hat Linux,2021-12-24,Morning,2.3,61.8,29.1,63.4,37.9,8.0,310.7,90.5,1,2982.0,217.4,2270,3,98.5,174,None,None,0,Low
IT-WRK-004,Workstation,Office,Windows 10,2023-02-27,Night,4.5,45.5,52.4,70.0,42.1,7.49,130.6,85.1,2,1789.0,211.8,4383,301,75.9,91,None,None,0,Medium
IT-FRW-002,Firewall,Network Room,Fortinet FortiOS,2022-07-31,Morning,2.1,17.7,48.3,23.5,37.0,3.81,76.6,98.9,0,2740.0,223.1,8640,343,74.7,56,None,None,0,Medium
IT-SRV-004,Server,Data Center,Ubuntu 22.04,2022-12-08,Afternoon,8.0,45.2,40.5,54.0,36.2,4.0,394.0,100.0,1,3089.0,217.1,1250,37,98.5,85,None,None,0,Low
IT-STR-002,Storage Device,Data Center,N/A,2023-07-22,Morning,7.8,18.8,32.2,47.4,37.3,16.93,90.6,95.7,1,1946.0,224.5,2001,272,80.3,49,None,None,0,Medium
IT-SRV-001,Server,Data Center,Red Hat Linux,2022-04-28,Afternoon,1.8,58.5,59.5,72.3,44.9,4.95,377.2,98.3,20,3170.0,215.5,2683,193,59.7,7,Hard Disk,Disk Failure,1,Critical
IT-RTR-001,Router,Network Room,Cisco IOS,2022-02-15,Afternoon,7.8,19.6,35.1,59.2,58.8,3.42,74.6,97.5,10,2393.0,226.0,5193,225,68.5,1,Hard Disk,Disk Failure,1,Critical
IT-SWT-001,Switch,Network Room,Cisco IOS,2023-10-02,Night,2.5,41.4,48.4,31.0,40.4,3.07,98.4,94.9,5,2519.0,224.0,8070,286,72.9,127,None,None,0,Medium
IT-SRV-005,Server,Data Center,Ubuntu 22.04,2021-11-01,Night,7.5,17.6,44.5,40.6,43.3,5.9,359.3,92.9,2,3262.0,220.0,5254,67,97.0,65,None,None,0,Low
IT-RTR-001,Router,Network Room,Juniper JunOS,2023-01-28,Night,0.7,44.1,27.3,25.9,34.0,2.88,55.8,94.7,2,2523.0,220.8,1360,313,74.7,123,None,None,0,Medium
IT-RTR-003,Router,Network Room,Cisco IOS,2023-06-26,Afternoon,0.5,49.8,47.9,36.0,52.4,3.66,93.1,96.2,0,2301.0,218.2,6058,314,77.6,96,None,None,0,Medium
IT-WRK-004,Workstation,Office,Ubuntu 20.04,2021-06-11,Morning,8.0,40.9,51.5,62.8,29.3,7.91,106.7,82.8,2,2457.0,217.9,5762,314,74.6,116,None,None,0,Medium
IT-WRK-004,Workstation,Office,Ubuntu 20.04,2021-04-17,Afternoon,1.9,66.0,73.3,44.9,32.5,7.11,142.2,98.9,5,2220.0,219.5,6938,287,72.8,93,None,None,0,Medium
IT-RTR-002,Router,Network Room,Juniper JunOS,2021-12-09,Night,0.9,81.2,56.6,34.8,64.2,3.28,86.1,97.2,32,2103.0,222.7,3360,233,24.8,2,CPU/RAM,Server Crash,1,Critical
IT-SRV-003,Server,Data Center,Windows Server 2022,2021-12-08,Afternoon,1.1,29.1,100.0,38.8,47.7,1.59,300.3,90.3,2,3198.0,220.8,5545,302,67.3,127,None,None,0,Medium
IT-WRK-004,Workstation,Office,Ubuntu 20.04,2022-05-26,Morning,4.0,11.4,45.4,62.6,45.0,9.44,154.1,69.8,0,1850.0,216.1,2766,39,100.0,70,None,None,0,Low
IT-SWT-002,Switch,Network Room,HP ProCurve,2022-06-02,Morning,6.5,29.4,48.6,27.8,41.4,1.78,88.5,97.9,2,2381.0,216.4,3527,276,78.4,177,None,None,0,Medium
IT-PRT-002,Printer,Office,N/A,2021-12-17,Night,7.0,13.2,29.8,71.0,38.5,4.47,82.8,90.1,4,1871.0,219.2,8177,215,81.5,86,None,None,0,Medium
IT-SWT-002,Switch,Network Room,Cisco IOS,2022-04-20,Afternoon,5.8,50.0,57.5,29.0,45.9,1.5,76.0,96.6,0,2504.0,217.0,7044,72,100.0,116,None,None,0,Low
IT-SRV-002,Server,Data Center,Red Hat Linux,2023-07-09,Afternoon,2.8,43.7,72.6,45.2,49.6,6.48,352.7,98.0,1,3106.0,222.1,8548,124,95.1,125,None,None,0,Low
IT-SWT-003,Switch,Network Room,HP ProCurve,2021-11-24,Morning,2.2,37.9,58.1,30.7,38.0,2.9,66.8,96.6,2,2640.0,221.1,2274,305,75.5,114,None,None,0,Medium
IT-UPS-002,UPS,Power Room,N/A,2022-04-30,Afternoon,0.8,8.9,23.2,12.7,30.1,1.1,351.3,93.0,2,1942.0,229.5,2067,338,72.2,121,None,None,0,Medium
IT-FRW-002,Firewall,Network Room,pfSense,2022-07-09,Morning,2.9,31.9,34.2,27.3,47.5,3.62,70.2,97.3,6,2566.0,218.5,2010,80,91.0,1,Motherboard,Hardware Failure,1,Critical
IT-WRK-001,Workstation,Office,Windows 11,2022-11-19,Night,3.8,28.0,64.3,28.8,50.0,7.02,129.4,80.4,3,2565.0,216.8,6209,224,82.1,160,None,None,0,Medium
IT-RTR-003,Router,Network Room,N/A,2021-02-16,Morning,7.8,35.4,42.3,7.9,35.1,2.94,68.1,100.0,2,2937.0,225.2,6465,313,74.7,57,None,None,0,Medium
IT-WRK-004,Workstation,Office,Ubuntu 20.04,2023-02-05,Afternoon,2.4,67.4,43.6,59.2,40.3,12.72,158.5,93.1,1,2318.0,218.0,7842,32,98.5,79,None,None,0,Low
IT-SRV-001,Server,Data Center,Red Hat Linux,2022-11-27,Night,5.8,33.6,56.0,49.3,36.7,4.16,315.4,99.8,2,3006.0,220.9,2345,322,73.8,159,None,None,0,Medium
IT-SWT-002,Switch,Network Room,N/A,2021-05-30,Morning,3.4,35.7,41.1,37.5,38.4,1.74,85.9,100.0,1,2528.0,219.2,5280,159,91.6,168,None,None,0,Low
IT-SRV-002,Server,Data Center,Red Hat Linux,2022-12-01,Afternoon,2.6,26.8,50.6,39.2,42.0,5.33,378.8,94.9,3,3362.0,220.6,8195,179,86.6,76,None,None,0,Low
IT-RTR-001,Router,Network Room,Cisco IOS,2021-12-28,Morning,3.4,26.7,26.2,20.1,33.4,4.49,51.4,95.5,1,2312.0,221.0,5431,343,73.2,67,None,None,0,Medium
IT-SRV-002,Server,Data Center,Windows Server 2019,2022-02-15,Night,4.5,59.0,57.9,51.9,44.3,4.76,369.7,89.0,4,2764.0,220.1,8566,129,90.1,169,None,None,0,Low
IT-UPS-003,UPS,Power Room,N/A,2022-05-11,Morning,2.2,12.7,19.6,18.4,29.4,1.81,583.5,72.1,2,2067.0,206.4,3652,72,97.0,51,None,None,0,Low
IT-RTR-002,Router,Network Room,Cisco IOS,2023-11-07,Morning,5.5,44.2,25.7,17.7,38.0,4.14,90.3,100.0,2,2558.0,220.5,4392,235,82.5,149,None,None,0,Medium
IT-RTR-002,Router,Network Room,N/A,2023-10-18,Night,5.2,45.7,54.0,34.9,47.4,3.42,68.2,98.2,0,2163.0,223.6,4950,252,83.8,123,None,None,0,Medium
IT-SWT-001,Switch,Network Room,N/A,2021-11-24,Afternoon,7.4,30.9,50.0,41.9,40.6,2.51,92.2,97.0,0,2397.0,220.9,2639,315,77.5,69,None,None,0,Medium
IT-UPS-002,UPS,Power Room,N/A,2022-07-12,Night,6.5,5.1,22.9,16.0,35.1,0.1,548.9,72.2,2,1936.0,225.3,7434,112,94.8,141,None,None,0,Low
IT-WRK-002,Workstation,Office,Windows 11,2023-02-20,Morning,1.7,39.4,59.4,70.2,40.9,9.8,175.9,79.3,2,2347.0,211.3,5779,211,84.9,130,None,None,0,Medium
IT-SRV-001,Server,Data Center,Ubuntu 22.04,2021-09-04,Afternoon,6.8,34.5,77.6,59.6,38.9,2.41,301.6,100.0,0,3287.0,219.0,5185,288,80.2,44,None,None,0,Medium
IT-SRV-004,Server,Data Center,Windows Server 2022,2023-09-12,Night,6.1,42.7,64.5,67.5,45.8,4.58,311.2,89.6,3,2897.0,215.2,5165,334,71.1,78,None,None,0,Medium
IT-SWT-003,Switch,Network Room,Cisco IOS,2023-10-28,Night,4.7,64.1,49.8,35.6,40.7,4.05,77.1,100.0,17,2293.0,224.7,2312,282,55.3,6,OS/Software,Software Crash,1,Critical
IT-SWT-002,Switch,Network Room,N/A,2021-12-14,Morning,3.0,57.9,37.8,19.1,43.8,2.34,70.3,100.0,14,2570.0,221.9,7897,114,76.6,7,Motherboard,Hardware Failure,1,Critical
IT-RTR-003,Router,Network Room,Juniper JunOS,2021-08-02,Morning,4.2,46.6,55.4,41.2,37.6,2.0,44.4,96.4,2,2597.0,228.0,3591,198,86.2,64,None,None,0,Medium
IT-SWT-003,Switch,Network Room,Cisco IOS,2021-12-17,Night,1.3,45.2,30.5,34.6,35.7,198.98,95.2,96.2,7,2334.0,222.0,3554,290,69.5,3,Network Interface,Network Outage,1,Critical
IT-WRK-002,Workstation,Office,Ubuntu 20.04,2023-09-01,Night,3.3,44.5,53.4,54.0,54.0,8.63,150.4,87.2,3,2314.0,223.3,233,233,81.2,170,None,None,0,Medium
IT-RTR-001,Router,Network Room,N/A,2021-12-21,Night,2.8,32.5,47.1,31.2,38.8,3.04,66.0,95.8,1,2366.0,219.8,7697,178,89.7,122,None,None,0,Low
IT-WRK-001,Workstation,Office,Windows 11,2022-02-02,Night,3.2,35.8,32.8,69.2,34.2,6.93,195.5,94.3,3,2324.0,222.5,2975,51,95.5,179,None,None,0,Low
IT-STR-002,Storage Device,Data Center,N/A,2021-04-28,Morning,6.3,12.2,27.4,25.2,35.4,13.66,118.3,85.7,1,1727.0,220.8,5095,292,78.3,179,None,None,0,Medium
IT-UPS-003,UPS,Power Room,N/A,2023-12-29,Morning,6.5,2.4,28.3,18.6,39.4,1.34,347.9,97.9,1,1934.0,220.7,7587,245,83.0,82,None,None,0,Medium
IT-UPS-001,UPS,Power Room,N/A,2023-12-24,Morning,7.2,9.4,19.1,16.6,31.4,1.23,496.4,89.9,1,2061.0,228.0,2472,294,78.1,157,None,None,0,Medium
IT-FRW-002,Firewall,Network Room,Cisco ASA,2022-03-12,Morning,5.8,31.9,36.7,23.7,41.8,2.79,82.4,98.7,1,2495.0,224.8,6088,126,94.9,79,None,None,0,Low
IT-SRV-001,Server,Data Center,Windows Server 2022,2022-11-20,Afternoon,1.1,5.0,66.9,64.9,48.4,2.99,436.9,98.5,3,2837.0,226.2,2577,207,83.8,94,None,None,0,Medium
IT-SRV-002,Server,Data Center,Ubuntu 22.04,2023-05-11,Night,5.8,48.2,75.1,35.7,50.3,6.91,388.3,97.0,4,2556.0,220.1,5053,94,93.6,164,None,None,0,Low
IT-SRV-005,Server,Data Center,Red Hat Linux,2023-12-01,Night,4.0,50.9,63.3,58.3,44.0,7.35,337.4,97.0,1,2957.0,216.6,3528,324,75.1,71,None,None,0,Medium
IT-RTR-002,Router,Network Room,Juniper JunOS,2021-12-12,Night,7.3,53.8,46.7,38.4,34.4,4.6,86.5,97.0,1,2565.0,225.3,6873,313,76.2,38,None,None,0,Medium
IT-STR-002,Storage Device,Data Center,N/A,2021-08-04,Morning,1.8,7.7,37.0,57.5,45.6,9.85,258.6,94.0,1,1714.0,167.6,6565,242,83.3,4,Power Supply,Power Failure,1,Critical
IT-SRV-002,Server,Data Center,Windows Server 2019,2021-10-26,Morning,2.7,39.2,76.2,70.9,50.9,4.81,403.7,95.8,5,2741.0,208.6,3352,316,69.9,4,Power Supply,Power Failure,1,Critical
IT-WRK-002,Workstation,Office,Windows 10,2021-09-02,Afternoon,7.0,5.2,54.9,81.0,42.3,8.16,172.4,68.2,27,2228.0,221.3,3335,97,58.8,1,Hard Disk,Disk Failure,1,Critical
IT-SWT-002,Switch,Network Room,N/A,2022-04-14,Morning,2.3,42.4,25.9,32.0,39.4,1.48,80.9,93.0,1,2493.0,224.3,4646,241,83.4,92,None,None,0,Medium
IT-RTR-003,Router,Network Room,Juniper JunOS,2022-06-24,Afternoon,3.0,37.6,33.8,36.2,34.9,3.65,79.0,97.9,4,2436.0,215.8,5380,310,72.0,149,None,None,0,Medium
IT-WRK-004,Workstation,Office,Windows 10,2023-02-22,Night,3.7,57.4,68.9,57.2,38.9,5.77,189.7,98.0,6,2130.0,219.5,4488,259,74.1,105,None,None,0,Medium
IT-FRW-001,Firewall,Network Room,pfSense,2023-10-13,Morning,6.9,39.6,56.8,23.6,36.8,4.4,101.7,98.3,0,2467.0,220.0,3709,314,77.6,59,None,None,0,Medium
IT-RTR-001,Router,Network Room,N/A,2021-08-08,Morning,1.2,41.0,41.9,13.8,40.2,2.41,71.8,99.2,1,2505.0,222.8,5266,8,98.5,174,None,None,0,Low
IT-WRK-001,Workstation,Office,Windows 11,2022-12-27,Afternoon,6.8,51.1,67.7,54.6,42.8,10.43,161.8,73.4,1,2028.0,214.4,399,120,95.5,171,None,None,0,Low
IT-FRW-001,Firewall,Network Room,Cisco ASA,2021-10-29,Afternoon,1.6,45.6,81.6,33.0,33.0,5.16,85.8,96.3,22,2298.0,218.8,8687,117,63.6,6,RAM,Memory Failure,1,Critical
IT-SRV-001,Server,Data Center,Windows Server 2022,2023-08-02,Morning,5.2,63.6,55.0,67.7,72.4,5.21,397.9,99.2,4,2579.0,218.2,7081,121,77.0,5,Cooling System,Overheating,1,Critical
IT-UPS-002,UPS,Power Room,N/A,2021-06-28,Morning,1.7,10.4,16.8,15.0,30.5,0.7,482.6,97.0,1,1970.0,219.0,1238,57,98.5,106,None,None,0,Low
IT-FRW-002,Firewall,Network Room,pfSense,2021-07-04,Night,2.7,33.4,45.3,44.4,35.5,3.27,80.8,96.8,0,2517.0,218.2,4329,187,90.3,38,None,None,0,Medium
IT-RTR-002,Router,Network Room,N/A,2022-10-22,Morning,1.4,19.7,24.1,33.3,30.0,1.85,77.9,97.5,2,2459.0,217.3,1189,297,76.3,141,None,None,0,Medium
IT-UPS-003,UPS,Power Room,N/A,2021-12-09,Morning,1.3,14.8,11.1,15.5,37.4,2.44,460.9,92.7,2,1809.0,225.9,7013,334,72.6,158,None,None,0,Medium
IT-SRV-004,Server,Data Center,Windows Server 2019,2021-03-01,Afternoon,6.2,42.6,45.7,33.7,43.3,4.3,419.6,87.5,1,2764.0,215.9,4149,231,84.4,128,None,None,0,Medium
IT-SRV-003,Server,Data Center,Red Hat Linux,2021-09-01,Morning,7.1,25.7,63.4,93.6,47.6,4.73,292.7,99.6,2,2983.0,218.9,4863,346,66.2,112,None,None,0,High
IT-SRV-004,Server,Data Center,Windows Server 2019,2021-02-14,Afternoon,6.7,33.3,46.9,50.4,39.9,3.42,384.4,98.2,3,2961.0,220.2,7257,180,86.5,144,None,None,0,Low
IT-STR-002,Storage Device,Data Center,N/A,2021-08-15,Afternoon,2.6,32.5,36.8,79.9,33.6,22.71,112.9,97.8,6,2269.0,219.3,6580,47,91.0,83,None,None,0,Low
IT-SWT-001,Switch,Network Room,N/A,2021-07-06,Morning,6.7,61.3,25.6,44.3,40.8,3.03,80.9,99.0,1,2544.0,223.6,5279,139,93.6,95,None,None,0,Low
IT-RTR-002,Router,Network Room,N/A,2023-10-27,Night,7.7,25.5,37.7,29.3,37.4,2.09,92.1,97.3,0,2278.0,220.6,7769,163,92.7,62,None,None,0,Low
IT-WRK-002,Workstation,Office,Windows 10,2021-03-02,Morning,5.8,41.2,58.8,52.4,50.7,9.98,171.5,74.5,10,2388.0,223.9,4362,107,83.3,7,Motherboard,Hardware Failure,1,Critical
IT-RTR-001,Router,Network Room,Cisco IOS,2022-04-24,Afternoon,1.1,44.3,32.0,43.9,31.7,1.88,85.1,100.0,0,2478.0,226.1,5366,150,94.0,64,None,None,0,Low
IT-PRT-001,Printer,Office,N/A,2022-06-20,Morning,5.8,24.4,31.6,95.6,29.5,5.71,91.2,93.1,0,1954.0,221.6,2038,353,67.4,84,None,None,0,High
IT-UPS-001,UPS,Power Room,N/A,2022-09-19,Morning,0.7,14.0,14.6,13.9,33.3,0.79,449.7,93.2,0,1956.0,219.9,4074,283,80.7,155,None,None,0,Medium
IT-SRV-003,Server,Data Center,Ubuntu 22.04,2022-12-27,Morning,1.4,30.6,58.6,40.4,43.6,6.78,380.3,90.5,2,2943.0,222.5,5843,148,91.2,116,None,None,0,Low
IT-SRV-001,Server,Data Center,Windows Server 2022,2023-05-22,Afternoon,1.3,56.8,49.9,70.5,49.8,9.33,268.9,88.0,14,2993.0,218.2,1203,126,75.4,5,Motherboard,Hardware Failure,1,Critical
IT-PRT-002,Printer,Office,N/A,2021-03-21,Afternoon,4.7,27.8,25.4,66.5,43.0,8.0,116.0,87.1,3,1652.0,217.9,1072,343,70.2,87,None,None,0,Medium
IT-FRW-001,Firewall,Network Room,Fortinet FortiOS,2021-03-29,Night,7.8,51.4,48.9,20.3,35.7,2.21,76.4,100.0,0,2434.0,214.4,8361,254,83.6,170,None,None,0,Medium
IT-SWT-003,Switch,Network Room,Cisco IOS,2021-04-16,Night,7.4,24.0,40.1,33.2,42.1,2.08,54.3,97.0,1,2442.0,223.0,1571,79,98.5,146,None,None,0,Low
IT-PRT-002,Printer,Office,N/A,2022-09-04,Afternoon,0.9,29.3,16.8,73.7,42.3,13.14,103.6,95.7,1,1877.0,217.9,3888,166,90.9,106,None,None,0,Low
IT-UPS-001,UPS,Power Room,N/A,2022-02-07,Night,3.3,9.9,24.5,11.1,25.9,1.3,496.6,96.7,2,1959.0,230.5,251,290,77.0,96,None,None,0,Medium
IT-SWT-002,Switch,Network Room,N/A,2022-04-18,Morning,7.2,30.3,28.3,19.6,23.2,2.04,51.4,98.2,2,2309.0,219.5,8742,66,97.0,108,None,None,0,Low
IT-WRK-004,Workstation,Office,Windows 11,2022-04-30,Night,2.8,17.6,36.0,70.1,34.6,7.92,144.6,77.4,3,1847.0,219.6,2470,84,95.5,92,None,None,0,Low
IT-UPS-001,UPS,Power Room,N/A,2021-12-07,Morning,7.6,7.5,21.1,11.6,33.1,1.28,584.9,97.2,0,1952.0,225.0,7165,46,100.0,47,None,None,0,Low
IT-RTR-002,Router,Network Room,N/A,2021-01-25,Night,5.0,54.7,44.0,38.7,72.5,2.91,64.2,97.6,1,1599.0,219.2,6236,155,78.0,6,Cooling System,Overheating,1,Critical
IT-STR-002,Storage Device,Data Center,N/A,2023-03-07,Morning,6.8,19.5,24.6,59.0,29.5,9.59,90.1,87.9,3,1749.0,214.5,5296,272,77.3,110,None,None,0,Medium
IT-SWT-003,Switch,Network Room,N/A,2021-12-18,Morning,2.6,40.6,40.4,44.0,37.5,2.05,79.7,98.2,4,2206.0,216.8,5842,257,77.3,152,None,None,0,Medium
IT-STR-001,Storage Device,Data Center,N/A,2023-12-26,Afternoon,1.4,27.3,42.8,61.9,37.1,8.42,220.9,97.3,0,1672.0,173.6,5522,296,79.4,4,Power Supply,Power Failure,1,Critical
IT-WRK-002,Workstation,Office,Ubuntu 20.04,2022-02-13,Morning,5.7,55.0,56.1,92.2,38.3,6.67,130.6,56.3,1,2210.0,229.2,8608,225,80.7,121,None,None,0,High
IT-WRK-002,Workstation,Office,Windows 11,2021-09-16,Night,1.3,26.6,93.9,82.5,32.6,6.34,132.3,84.3,3,2462.0,215.7,3082,324,66.5,146,None,None,0,Medium
IT-RTR-002,Router,Network Room,Cisco IOS,2021-02-06,Night,2.3,35.9,50.1,33.7,33.4,2.95,70.5,99.4,0,2419.0,221.1,8182,69,100.0,62,None,None,0,Low
IT-WRK-002,Workstation,Office,Windows 10,2023-04-29,Night,5.1,25.4,100.0,100.0,40.7,4.3,136.4,77.5,2,2550.0,219.0,8479,94,78.5,70,None,None,0,High
IT-SRV-004,Server,Data Center,Windows Server 2022,2023-05-01,Morning,7.5,47.0,53.9,70.3,37.4,5.3,348.2,98.3,1,2871.0,216.1,4965,137,93.8,136,None,None,0,Low
IT-SRV-003,Server,Data Center,Windows Server 2019,2021-02-07,Morning,5.8,21.6,71.8,41.6,44.9,3.19,403.6,90.3,1,2841.0,211.7,5265,135,94.0,139,None,None,0,Low
IT-SWT-002,Switch,Network Room,N/A,2021-03-24,Night,5.1,39.5,55.8,35.7,37.6,3.36,58.4,97.5,1,2510.0,223.6,1235,50,98.5,162,None,None,0,Low
IT-FRW-002,Firewall,Network Room,pfSense,2022-05-09,Night,2.4,49.2,23.2,31.3,42.5,2.38,91.1,98.3,1,2608.0,220.6,5328,118,95.7,87,None,None,0,Low
IT-SRV-005,Server,Data Center,Ubuntu 22.04,2021-04-14,Morning,1.6,14.0,58.3,38.2,44.7,5.88,383.0,98.0,0,3280.0,215.6,6469,291,79.9,52,None,None,0,Medium
IT-PRT-002,Printer,Office,N/A,2021-12-27,Afternoon,3.8,28.3,32.5,78.6,43.9,12.36,108.7,94.2,5,1985.0,214.6,712,150,86.5,73,None,None,0,Low
IT-STR-001,Storage Device,Data Center,N/A,2021-06-07,Morning,7.9,21.7,27.0,68.2,30.0,19.15,125.5,85.2,2,1750.0,224.5,5205,119,94.1,124,None,None,0,Low
IT-SRV-002,Server,Data Center,Ubuntu 22.04,2022-12-07,Morning,2.5,34.3,60.8,98.9,48.0,5.77,317.8,93.5,0,2775.0,211.3,6589,308,69.9,180,None,None,0,High
IT-SRV-003,Server,Data Center,Ubuntu 22.04,2022-02-12,Morning,3.1,57.0,58.7,67.2,33.7,5.07,263.5,94.5,1,3101.0,216.1,6276,128,94.7,34,None,None,0,Low
IT-SRV-002,Server,Data Center,Red Hat Linux,2021-11-28,Morning,6.0,49.2,73.1,71.9,40.2,4.8,481.5,98.3,4,2814.0,175.2,6980,259,77.1,2,Power Supply,Power Failure,1,Critical
IT-SWT-003,Switch,Network Room,Cisco IOS,2022-12-31,Night,0.8,42.2,46.1,32.3,54.1,3.47,98.0,96.9,8,2588.0,223.2,6140,247,72.3,0,Motherboard,Hardware Failure,1,Critical
IT-SWT-002,Switch,Network Room,N/A,2022-04-21,Afternoon,4.3,42.1,42.9,35.0,41.2,2.93,52.4,98.6,0,2643.0,218.8,4514,59,100.0,63,None,None,0,Low
IT-FRW-002,Firewall,Network Room,Cisco ASA,2022-06-08,Night,2.3,16.6,26.7,28.3,32.0,1.57,95.7,24.1,0,2156.0,190.8,1774,310,78.0,5,Battery,UPS Battery Failure,1,Critical
IT-SRV-005,Server,Data Center,Red Hat Linux,2021-01-05,Afternoon,5.2,55.3,78.7,51.3,31.2,3.86,326.6,86.2,2,3148.0,213.6,826,350,71.0,48,None,None,0,Medium
IT-WRK-004,Workstation,Office,Windows 11,2021-05-24,Night,5.8,38.2,60.6,68.3,42.6,9.79,262.7,74.6,2,2502.0,172.6,2572,245,81.5,1,Power Supply,Power Failure,1,Critical
IT-SRV-002,Server,Data Center,Red Hat Linux,2023-09-18,Afternoon,3.6,41.7,34.1,65.5,42.5,4.65,223.7,96.6,2,3099.0,213.9,6939,317,74.3,65,None,None,0,Medium
IT-SRV-005,Server,Data Center,Windows Server 2019,2023-03-15,Afternoon,2.5,38.8,84.0,45.7,41.4,6.71,300.9,95.8,2,3093.0,217.5,1710,341,70.3,33,None,None,0,Medium
IT-RTR-002,Router,Network Room,N/A,2023-04-29,Morning,6.6,37.4,42.6,38.2,41.5,2.68,68.3,98.4,1,2653.0,224.8,7002,253,82.2,148,None,None,0,Medium
IT-SWT-001,Switch,Network Room,N/A,2023-07-28,Night,4.7,29.8,24.7,40.9,43.7,2.41,73.4,96.6,1,2413.0,216.6,813,306,76.9,77,None,None,0,Medium
